text	is_ambiguous	disambiguations	ambig_status
Mary saw the woman with the telescope.	True	['Mary saw the woman with the telescope pointing at the stars, or Mary saw the woman using the telescope to observe the moon.']	1
Jenny saw the woman with the telescope.	True	['Jenny saw the woman with the telescope pointing at the stars, or Jenny saw the woman with the telescope looking at the moon.']	1
The nurse saw the woman with the telescope.	True	['The nurse saw the woman with the telescope in the hospital room.', 'The nurse saw the woman with the telescope looking at the stars.']	1
The detective saw the woman with the telescope.	True	['The detective saw the woman with the telescope, standing tall.', 'The detective saw the woman with the telescope, looking through it.']	1
The child saw the woman with the telescope.	True	['The child saw the woman with the telescope, and she was looking at the stars.', 'The child saw the woman with the telescope, and she was holding a telescope.']	1
The student saw the woman with the telescope.	True	['The student saw the woman with the telescope, standing on the hill.', 'The student saw the woman with the telescope, looking through the lens.']	1
The teacher saw the woman with the telescope.	True	['The teacher saw the woman with the telescope in the classroom,', 'The teacher saw the woman with the telescope looking at the stars.']	1
The woman saw the woman with the telescope.	True	['The woman saw the woman with the telescope, and she was looking at the stars.', 'The woman saw the woman with the telescope, and she was observing a celestial object.']	1
The girl saw the woman with the telescope.	True	['The girl saw the woman with the telescope as a celestial observer, or the girl saw the woman with the telescope as a person holding a telescope.']	1
The boy saw the woman with the telescope.	True	['The boy saw the woman with the telescope, and she was looking at the stars.', 'The boy saw the woman with the telescope, and she was holding a telescope.']	1
The mother saw the woman with the telescope.	True	['The mother saw the woman with the telescope and the woman was using the telescope to view the stars.', 'The mother saw the woman with the telescope and the woman was holding the telescope.']	1
The father saw the woman with the telescope.	True	['The father saw the woman with the telescope through which she was observing the stars.', 'The father saw the woman with the telescope as he was passing her by on his way to the observatory.']	1
The artist saw the woman with the telescope.	True	['The artist saw the woman with the telescope, and she was observing the stars.', 'The artist saw the woman with the telescope, and she was looking through it.']	1
The explorer saw the woman with the telescope.	True	['The explorer saw the woman with the telescope, and she was looking at the stars.', 'The explorer saw the woman with the telescope, and she was using the telescope to observe the planets.']	1
The king saw the woman with the telescope.	True	['The king saw the woman with the telescope through the lens of the telescope, or the king saw the woman holding the telescope.']	1
The queen saw the woman with the telescope.	True	['The queen saw the woman with the telescope, and she was surprised to see her.', 'The queen saw the woman with the telescope, and she was watching her.']	1
The weather saw the woman with the telescope.	True	['The weather saw the woman with the telescope as she was looking at the stars.', 'The weather saw the woman with the telescope as she was using it to observe the sky.']	0
The window saw the woman with the telescope.	True	['The window saw the woman with the telescope, and the woman was looking at the stars.', 'The window saw the woman with the telescope, and the woman was standing next to the window.']	0
The ocean saw the woman with the telescope.	True	['The ocean saw the woman with the telescope, standing on the shore.', 'The ocean saw the woman with the telescope, looking at the stars.']	0
The alike saw the woman with the telescope.	True	['The alike saw the woman with the telescope, seeing her through the lens of the telescope.', 'The alike saw the woman with the telescope, seeing her through their own eyes']	0
The plant saw the woman with the telescope.	True	['The plant saw the woman with the telescope, and the woman was looking through the telescope.', 'The plant saw the woman with the telescope, and the plant was growing towards the woman.']	0
The break saw the woman with the telescope.	True	['The break saw the woman with the telescope, and she was looking at the stars.', 'The break saw the woman with the telescope, and the woman was taking a break with the telescope.']	0
The vase saw the woman with the telescope.	True	['The vase saw the woman with the telescope as a celestial object, and the woman was looking through the telescope at the stars.', 'The vase saw the woman with the telescope as a container for flowers, and the woman was standing next to the vase.']	0
The blue saw the woman with the telescope.	True	['The blue saw the woman with the telescope, and she was looking at the stars.', 'The blue saw the woman with the telescope, and the woman was holding a telescope.']	0
The orange saw the woman with the telescope.	True	['The orange saw the woman with the telescope as a celestial object, or the orange saw the woman holding the telescope.']	0
The telescope saw the man with the woman.	True	['The telescope saw the man with the woman standing together.', 'The telescope saw the man with the woman who was being observed by the telescope.']	0
The glass saw the woman with the telescope.	True	['The glass saw the woman with the telescope, and the woman was looking at the stars.', 'The glass saw the woman with the telescope, and the glass was reflecting the image of the woman to the stars.']	0
The mug saw the woman with the telescope.	True	['The mug saw the woman with the telescope, and the woman was looking through the telescope.', 'The mug saw the woman with the telescope, and the woman was holding the telescope.']	0
The popcorn saw the woman with the telescope.	True	['The popcorn saw the woman with the telescope as a celestial object, or the woman used the telescope to see the popcorn.']	0
The newspaper saw the woman with the telescope.	True	['The newspaper saw the woman with the telescope, and she was looking at the stars.', 'The newspaper saw the woman with the telescope, and the newspaper reported on her presence.']	0
The chair saw the woman with the telescope.	True	['The chair saw the woman with the telescope, and the woman was looking through the telescope.', 'The chair saw the woman with the telescope, and the chair was next to the woman as she was using the telescope.']	0
The can saw the woman with the telescope.	True	['The can saw the woman with the telescope, and the woman was using the telescope to see the stars.', 'The can saw the woman with the telescope, and the woman was holding the telescope.']	0
The ran saw the woman with the telescope.	True	['The ran saw the woman with the telescope, and the ran was the observer seeing the woman with the telescope.', 'The ran saw the woman with the telescope, and the woman was the one holding the telescope.']	0
The tan saw the woman with the telescope.	True	['The tan saw the woman with the telescope, and she was looking at the stars.', 'The tan saw the woman with the telescope, and she was using the telescope to see the stars.']	0
The van saw the woman with the telescope.	True	['The van saw the woman with the telescope, and she was looking at the stars.', 'The van saw the woman with the telescope, and the woman was driving the van.']	0
The pan saw the woman with the telescope.	True	['The pan saw the woman with the telescope as a tool to view distant objects, or the woman was holding the telescope and the pan saw her holding it.']	0
The man saw the student with the telescope.	True	['The man saw the student with the telescope, and he was looking at the stars.', 'The man saw the student with the telescope, and he was observing the student through the telescope.']	1
The man saw the guy with the telescope.	True	['The man saw the guy with the telescope, and he was looking at the stars.', 'The man saw the guy with the telescope, and he was observing him through the telescope.']	1
The man saw John with the telescope.	True	['The man saw John with the telescope, and he was looking at the stars.', 'The man saw John with the telescope, and John was using the telescope to see the stars.']	1
The man saw Alex with the telescope.	True	['The man saw Alex with the telescope, and he was looking at the stars.', 'The man saw Alex with the telescope, and Alex was sitting next to him.']	1
The man saw Mary with the telescope.	True	['The man saw Mary with the telescope, and he was looking at the stars.', 'The man saw Mary with the telescope, and he was pointing the telescope at Mary.']	1
The man saw Jenny with the telescope.	True	['The man saw Jenny with the telescope, and he was looking at the stars.', 'The man saw Jenny with the telescope, and he was watching her through the telescope.']	1
The man saw the nurse with the telescope.	True	['The man saw the nurse with the telescope, and he was looking at the stars.', 'The man saw the nurse with the telescope, and he was watching her work.']	1
The man saw the detective with the telescope.	True	['The man saw the detective with the telescope and was surprised to see him.', 'The man saw the detective with the telescope and was looking at him.']	1
The man saw the scientist with the telescope.	True	['The man saw the scientist with the telescope, and he was watching her through it.', 'The man saw the scientist with the telescope, and he was talking to her through it.']	1
The man saw the child with the telescope.	True	['The man saw the child with the telescope, and he was looking at the stars.', 'The man saw the child with the telescope, and the child was using the telescope.']	1
The man saw the teacher with the telescope.	True	['The man saw the teacher with the telescope, and he was looking at the stars.', 'The man saw the teacher with the telescope, and he was talking to the teacher.']	1
The man saw the man with the telescope.	True	['The man saw the man with the telescope, and he was looking at the stars.', 'The man saw the man with the telescope, and he was observing a celestial object.']	1
The man saw the girl with the telescope.	True	['The man saw the girl with the telescope in the sky, or he saw the girl using the telescope to view the stars.']	1
The man saw the boy with the telescope.	True	['The man saw the boy with the telescope through which he was observing the stars.', 'The man saw the boy with the telescope and was watching him using it.']	1
The man saw the mother with the telescope.	True	['The man saw the mother with the telescope through the lens, or the man saw the mother with the telescope pointed at the sky.']	1
The man saw the father with the telescope.	True	['The man saw the father with the telescope through the lens, or the man saw the father with the telescope pointed at the sky.']	1
The man saw the king with the telescope.	True	['The man saw the king with the telescope through the lens of the telescope', 'The man saw the king with the telescope in his eyes']	1
The man saw the queen with the telescope.	True	['The man saw the queen with the telescope through the lens, or the man was using the telescope to see the queen.']	1
The man saw the artist with the telescope.	True	['The man saw the artist with the telescope, and the artist was using the telescope to view the stars.', 'The man saw the artist with the telescope, and the artist was holding the telescope up to the sky']	1
The man saw the explorer with the telescope.	True	['The man saw the explorer with the telescope, and the explorer was using the telescope to observe the stars.', 'The man saw the explorer with the telescope, and the explorer was holding the telescope.']	1
The man saw the mountain with the telescope.	True	['The man saw the mountain with the telescope through the lens of the telescope, or the man used the telescope to see the mountain.']	0
The man saw the ocean with the telescope.	True	['The man saw the ocean with the telescope, from a distance.', 'The man saw the ocean with the telescope, and he was looking at it.']	0
The man saw the city with the telescope.	True	['The man saw the city with the telescope from a distance, or the man used the telescope to see the city clearly.']	0
The man saw the beer with the telescope.	True	['The man saw the beer with the telescope as a beverage, or the man used the telescope to see the beer.']	0
The man saw the ruins with the telescope.	True	['The man saw the ruins with the telescope through the lens, or he used the telescope to see the ruins.']	0
The man saw the rain with the telescope.	True	['The man saw the rain falling on the telescope', 'The man saw the rain reflected off of the telescope']	0
The man saw the weather with the telescope.	True	['The man saw the weather with the telescope, and he was looking at the stars.', 'The man saw the weather with the telescope, and he was looking at the forecast.']	0
The man saw the hello with the telescope.	True	['The man saw the hello with the telescope as a greeting, or he saw the hello through the telescope.']	0
The man saw the bee with the telescope.	True	['The man saw the bee with the telescope, and he was amazed by its size.', 'The man saw the bee with the telescope, and he used it to observe its flight path.']	0
The man saw the popcorn with the telescope.	True	['The man saw the popcorn with the telescope as a celestial object, or he saw the popcorn that was being popped in the microwave.']	0
The man saw the diamond with the telescope.	True	['The man saw the diamond with the telescope through the lens of the telescope.', 'The man saw the diamond with the telescope pointed at the sky.']	0
The man saw the happy with the telescope.	True	['The man saw the happy with the telescope, through the telescope.', 'The man saw the happy people with the telescope, looking through the telescope.']	0
The man saw the metal with the telescope.	True	['The man saw the metal with the telescope in the sky, or he saw the metal through the telescope.']	0
The man saw the orange with the telescope.	True	['The man saw the orange with the telescope in his hand, or the man saw the orange through the telescope.']	0
The man saw the hair with the telescope.	True	['The man saw the hair with the telescope as a physical object, or the man saw the hair with the telescope as a symbol of something else.']	0
The man saw the linen with the telescope.	True	['The man saw the linen with the telescope through the lens, or he saw the linen with the telescope pointed at the sky.']	0
The man saw the kitchen with the telescope.	True	['The man saw the kitchen with the telescope through a distant planet, or the man used the telescope to see the kitchen.']	0
The man saw the listen with the telescope.	True	['The man saw the list with the telescope, and he was looking at a celestial object.', 'The man saw the listening device with the telescope, and he was observing a conversation.']	0
The man saw the given with the telescope.	True	['The man saw the given with the telescope, through the telescope, or with his telescope.']	0
The man saw the smitten with the telescope.	True	['The man saw the woman with the telescope, and she was smitten.', 'The man saw the woman with the telescope, and he was smitten.']	0
The boy saw the girl with the telescope.	True	['The boy saw the girl with the telescope, and he was looking at the stars.', 'The boy saw the girl with the telescope, and he was looking at the girl through the telescope.']	1
The artist saw the king with the binoculars.	True	['The artist saw the king with the binoculars from a distance, or the artist used binoculars to see the king clearly.']	1
The teacher saw the student with the phone.	True	['The teacher saw the student with the phone, and the student was using the phone.', 'The teacher saw the student with the phone, and the student was holding the phone.']	1
Alex saw Jenny with the camera.	True	['Alex saw Jenny with the camera, and they were taking pictures.', 'Alex saw Jenny with the camera, and Alex was photographing her.']	1
John saw Mary with the spyglass.	True	['John saw Mary with the spyglass through the telescope, or John saw Mary with the spyglass while he was watching the ocean.']	1
Jenny saw Alex with the camera.	True	['Jenny saw Alex with the camera, and Alex was holding the camera.', 'Jenny saw Alex with the camera, and Alex was standing next to the camera.']	1
The king saw the queen with the telescope.	True	['The king saw the queen through the telescope, and he was looking at the stars.', 'The king saw the queen with the telescope, and he was observing her with it.']	1
The scientist saw the artist with the telescope.	True	['The scientist saw the artist with the telescope, observing the celestial objects.', 'The scientist saw the artist with the telescope, capturing their likeness.']	1
The biologist saw the student with the telescope.	True	['The biologist saw the student with the telescope, and he was observing the stars.', 'The biologist saw the student with the telescope, and she was teaching him about astronomy.']	1
The chemist saw the student with the microscope.	True	['The chemist saw the student with the microscope, and the student was using the microscope to view a specimen.', 'The chemist saw the student with the microscope, and the student was standing next to the microscope.']	1
The hunter saw the queen with the binoculars.	True	['The hunter saw the queen with the binoculars from afar, or the hunter used the binoculars to see the queen clearly.']	1
The boy saw the girl with the telescope.	True	['The boy saw the girl with the telescope, and he was looking at the stars.', 'The boy saw the girl with the telescope, and she was standing next to him.']	1
The girl saw the queen with the camera.	True	['The girl saw the queen with the camera, and she was taking pictures.', 'The girl saw the queen with the camera, and the queen was holding the camera.']	1
The girl saw the boy with the camera.	True	['The girl saw the boy with the camera, and he was taking pictures.', 'The girl saw the boy with the camera, and she was watching him.']	1
The detective saw the king with the spyglass.	True	['The detective saw the king with the spyglass, and he was looking at the sky.', 'The detective saw the king with the spyglass, and he was observing the spyglass.']	1
The boy saw the detective with the spyglass.	True	['The boy saw the detective with the spyglass, and he was looking through the spyglass at the same time.', 'The boy saw the detective with the spyglass, and the detective was using the spyglass to see something.']	1
The student saw the teacher with the phone.	True	['The student saw the teacher with the phone in the classroom, or the student saw the teacher with the phone during a phone call.']	1
The boy saw the detective with the monoscope.	True	['The boy saw the detective with the monoscope, and he was surprised to see him.', 'The boy saw the detective with the monoscope, and he was helping him to see.']	1
The boy saw the girl with the glasses.	True	['The boy saw the girl with the glasses, and he was surprised to see her.', 'The boy saw the girl with the glasses, and he was interested in her.']	1
Alex saw the king with the glasses.	True	['Alex saw the king with the glasses on, or the king was wearing glasses and Alex saw him.']	1
Alex saw the telescope with the king.	True	['Alex saw the telescope with the king, and the telescope was in the possession of the king.', 'Alex saw the telescope with the king, and the king was observing through the telescope.']	0
The boy saw the girl with the dress.	True	['The boy saw the girl with the dress on. The boy saw the girl wearing the dress.']	0
The woman saw the boy with the car.	True	['The woman saw the boy with the car, and he was in the car.', 'The woman saw the boy who was driving the car.']	0
The telescope saw the girl with the dress.	True	['The telescope saw the girl with the dress. The girl was wearing the dress, and the telescope saw her.', 'The telescope saw the girl with the dress. The telescope was pointing at the girl, and the girl was wearing the dress.']	0
The telescope saw the dog with the house.	True	['The telescope saw the dog with the house, perched on its tail.', 'The telescope saw the dog with the house, standing next to it.']	0
The chemist saw the telescope with the girl.	True	['The chemist saw the telescope with the girl, and the telescope was pointing to the stars.', 'The chemist saw the telescope with the girl, and the girl was using the telescope to see the stars.']	0
The hunter saw the detective with the gloves.	True	['The hunter saw the detective with the gloves on, or the detective was wearing gloves while the hunter saw the detective.']	0
The telescope saw the astronaut with the present.	True	['The telescope saw the astronaut with the present moment, or the astronaut was seen with the present moment through the telescope. ']	0
The girl saw the queen with the box.	True	['The girl saw the queen with the box in the palace, or the queen was holding the box for the girl.']	0
The artist saw the house with the curtains.	True	['The artist saw the house with the curtains drawn, or the artist saw the house with the curtains open.']	0
The boy saw the telescope with the keys.	True	['The boy saw the telescope with the keys, and he was amazed by its power.', 'The boy saw the telescope with the keys, and he took a closer look at the stars.']	0
The man saw the telescope with the suitcase.	True	['The man saw the telescope with the suitcase, and he was looking at the stars.', 'The man saw the telescope with the suitcase, and he was carrying it.']	0
The queen saw the king with the bracelet.	True	['The queen saw the king with the bracelet on his hand, or the queen saw the king wearing the bracelet.']	0
The woman saw the scientist with the book.	True	['The woman saw the scientist with the book, and she was surprised to see him.', 'The woman saw the scientist with the book, and she was interested in the book.']	0
The man saw the student with the suitcase.	True	['The man saw the student with the suitcase, and he was surprised to see her.', 'The man saw the student with the suitcase, and he was helping her to carry it.']	0
The can saw the linen with the telescope.	True	['The can saw the linen with the telescope as a weapon, or the can saw the linen with the telescope to see it more clearly.']	0
The man saw the linen with the gyroscope.	True	['The man saw the linen with the gyroscope, and he was impressed by its smoothness.', 'The man saw the linen with the gyroscope, and he was holding it.']	0
The tan saw the kitchen with the telescope.	True	['The tan saw the kitchen with the telescope in the sky,', 'The tan saw the kitchen with the telescope as a tool to view the stars']	0
The van saw the linen with the telescope.	True	['The van saw the linen with the telescope, and it was a clear view of the stars.', 'The van saw the linen with the telescope, and it was a pile of linen.']	0
The man saw the given with the horoscope.	True	['The man saw the given with the horoscope, as a person who received a horoscope from the given man.', 'The man saw the given with the horoscope, as a horoscope that was shown to the given man.']	0
She fed her cat food.	True	['She fed her cat food, and she also gave her cat a treat.', 'She fed her cat food, and she prepared a meal for her cat.']	1
She fed her cat food.	True	['She fed her cat food that was prepared in advance, or she fed her cat food that was purchased from the store.']	1
Cat fed her he food.	True	['Cat fed her own food.', 'Cat fed her pet food.']	0
She fed her cat food.	True	['She fed her cat food, and she also gave her cat a treat.', 'She fed her cat food, and she prepared a meal for her cat.']	1
The girl fed her cat food.	True	['The girl fed her cat food, and the food was delicious.', 'The girl fed her cat food, and the cat ate happily.']	1
The woman fed her cat food.	True	['The woman fed her cat food at the same time as preparing a meal for herself.', 'The woman fed her cat food as a result of preparing a meal for herself.']	1
The mother fed her cat food.	True	['The mother fed her cat food, and the cat was very happy.', 'The mother fed her cat food, and the mother was feeding the cat.']	1
Mary fed her cat food.	True	['Mary fed her cat food with food that she had prepared earlier, or Mary fed her cat food that was purchased from the store.']	1
Amalie fed her cat food.	True	['Amalie fed her cat food with her own hand, or she gave her cat food to eat.']	1
The nurse fed her cat food.	True	['The nurse fed her cat food, and the food was healthy.', 'The nurse fed her cat food, and the nurse also fed the cat a treat.']	1
The singer fed her cat food.	True	['The singer fed her cat food, and the food was delicious.', 'The singer fed her cat food, and the cat was well-fed.']	1
The detective fed her cat food.	True	['The detective fed her cat food, and the food was delicious.', 'The detective fed her cat food, and the cat ate the food.']	1
The child fed her cat food.	True	['The child fed her cat food, and the cat was happy.', 'The child fed her cat food, and the child was happy.']	1
The scientist fed her cat food.	True	['The scientist fed her cat food as a meal, or she gave her cat food to eat as a treat.']	1
The teacher fed her cat food.	True	['The teacher fed her cat food, and the cat was very happy.', 'The teacher fed the cat food, and the teacher was feeding the cat.']	1
The student fed her cat food.	True	['The student fed her cat food, and the student was satisfied.', 'The student fed her cat food, and the student was watching the cat eat.']	1
The astronaut fed her cat food.	True	['The astronaut fed her cat food in space, or the astronaut fed food to her cat on Earth.']	1
The hero fed her cat food.	True	['The hero fed her cat food, and she was happy.', 'The hero fed her cat food, and she was feeding it to the cat.']	1
Jodephine fed her cat food.	True	['Jodephine fed her cat food with food, or she fed her cat a different type of food.']	1
Helen fed her cat food.	True	['Helen fed her cat food with food, or Helen fed her cat food that was prepared previously.']	1
The teen fed her cat food.	True	['The teen fed her cat food, and the food was delicious.', 'The teen fed her cat food, and the cat is now full.']	1
The mother fed her cat food.	True	['The mother fed her cat food, and the food was delicious.', 'The mother fed her cat food, and the cat ate it with pleasure.']	1
The artist fed her cat food.	True	['The artist fed her cat food, and she was happy.', 'The artist fed her cat food, and the food was delicious.']	1
The rainbow fed her cat food.	True	['The rainbow fed the cat food as a treat, or the rainbow fed the cat food as a sign of good luck.']	0
The pillow fed her cat food.	True	['The pillow was fed to the cat food, or the cat food was fed onto the pillow.']	0
The notes fed her cat food.	True	['The notes fed her cat food, and the cat was well-nourished.', 'The notes fed her cat food, and the cat was being given food.']	0
The garden fed her cat food.	True	['The garden provided her cat with food.', 'The garden was fed to her cat with food.']	0
The keys fed her cat food.	True	['The keys fed the cat food, and she was happy.', 'The keys were fed to the cat food, and the cat was fed.']	0
The telescope fed her cat food.	True	['The telescope fed the cat food to her', 'The telescope fed her food and the cat food']	0
The laptop fed her cat food.	True	['The laptop fed the cat food to her,', 'The laptop fed the cat food to the owner']	0
The keys fed her cat food.	True	"[""The keys were fed to the cat's food"", ""The cat's food was fed to the keys""]"	0
The green fed her cat food.	True	['The green fed her cat food with the food in the container, and the cat ate happily.', 'The green fed her cat food, and the cat ate some of the food.']	0
The glass fed her cat food.	True	['The glass fed the cat food, and the cat ate the food.', 'The glass was used to feed the cat food, and the cat was not necessarily eating the food.']	0
The elephant fed her cat food.	True	['The elephant fed her cat food, and the cat was happy.', 'The elephant fed the cat food, and the food was delicious.']	0
The banana fed her cat food.	True	['The banana fed the cat food as a treat, or the banana was the food that the cat ate.']	0
The window fed her cat food.	True	['The window provided her cat with food.', 'The window was feeding her cat food.']	0
The door fed her cat food.	True	['The door fed the cat food, and the cat ate the food.', 'The door fed the cat food, and the door was fed to the cat.']	0
The table fed her cat food.	True	['The table fed her cat food, and the cat was satiated.', 'The table served her cat food, and she was happy.']	0
Tree fed her cat food.	True	['Tree fed her cat food with a bowl, and the cat ate happily.', '']	0
Sea break fed her cat food.	True	['Sea break fed her cat food with the food she had prepared, or sea break fed her cat food that was already in the bowl.']	0
See orange fed her cat food.	True	['See orange fed her cat food with orange juice.', 'See orange fed her cat food with orange peel.']	0
Thee fed her cat food.	True	['The cat was fed food by thee', 'The food was fed to the cat by thee']	0
Bee fed her cat food.	True	['Bee fed her cat food with food that she had prepared, or Bee fed her cat food that she had purchased from the store.']	0
She fed her rat food.	True	['She fed the rat food that she had prepared, or she fed the rat a small amount of food.']	1
She fed her dog food.	True	['She fed her dog food as a meal', 'She fed her dog food as a treat']	1
She fed her horse food.	True	['She fed the horse food that was prepared earlier, or she fed the horse a small amount of food.']	1
She fed her fish food.	True	['She fed her fish food with a spoonful, and the fish were very grateful.', 'She fed her fish food by pouring it into their bowl, and the fish ate heartily.']	1
She fed her duck food.	True	['She fed the duck food that she had prepared, or she simply gave the duck food that was already in the bowl.']	1
She fed her pig food.	True	['She fed her pig food with a bowl. She fed her pig food that was in a bowl.']	1
She fed her rabbit food.	True	['She fed her rabbit food, and she also gave her rabbit a treat.', 'She fed her rabbit food, and she prepared a meal for her rabbit.']	1
She fed her chicken food.	True	['She fed her chicken food, and the chicken was still alive.', 'She fed her chicken food, and she was feeding the chicken.']	1
She fed her kitten food.	True	['She fed her kitten food as a meal.', 'She fed her kitten food as a snack.']	1
She fed her puppy food.	True	['She fed her puppy food as a meal', 'She fed her puppy food as a treat']	1
She fed her hen food.	True	['She fed her hen food, and the hen laid eggs.', 'She fed her hen food, and the hen became happy.']	1
She fed her monkey food.	True	['She fed the monkey food that she had prepared', 'She fed the monkey food that she had purchased']	1
She fed her turtle food.	True	['She fed her turtle a small amount of food.', 'She fed her turtle a large amount of food.']	1
She fed her parrot food.	True	['She fed her parrot food, and the parrot ate the food.', 'She fed her parrot food, and the parrot was given food.']	1
She fed her bird food.	True	['She fed her bird food as a treat, or she fed her bird food as part of its daily diet.']	1
She fed her hamster food.	True	['She fed her hamster food as a treat, or she fed her hamster food as part of its regular diet.']	1
She fed her ferret food.	True	['She fed her ferret food that was waiting for her, or she fed her ferret food that was purchased recently.']	1
She fed her lizard food.	True	['She fed the lizard food that was already prepared, or she fed the lizard food that she had prepared.']	1
She fed her puppy food.	True	['She fed her puppy food, and she may have also given him water.', 'She fed her puppy food, and she may have also played with him.']	1
She fed her snake food.	True	['She fed her snake food with a live worm, or she fed her snake food that was already dead.']	1
She fed him cat food.	True	['She fed him cat food as a meal, or she gave him a bowl of cat food.']	0
She fed her chinese food.	True	['She fed her Chinese food to herself, or she fed her Chinese food to another person.']	0
She fed her house food.	True	"[""She fed her house a meal, and the food was the house's food."", 'She fed the food that was in her house to her house.']"	0
She fed her telescope food.	True	['She fed her telescope a meal, and the telescope was operational.', 'She fed her telescope a drink, and the telescope was not operational.']	0
She fed her keys food.	True	['She fed her keys food, and they were happy.', 'She fed her keys food, and she was satisfied.']	0
She fed her tail food.	True	['She fed her tail food as a treat.', 'She fed her tail food as a means of grooming.']	0
She fed her galaxy food.	True	['She fed the galaxy food that she had prepared, or she fed food to the stars.']	0
She fed her glass food.	True	['She fed her glass food to her pet parrot, or she fed her glass food to her baby.']	0
She fed her gold food.	True	['She fed her gold food to her pet tiger, or she fed her gold food to her goldfish.']	0
She fed her slow food.	True	['She fed her slow food to her pet cat, or she fed her slow food while her pet cat was present.']	0
She fed her fast food.	True	['She fed her fast food quickly, or she fed her fast food to her pet dog.']	0
She fed her thai food.	True	['She fed Thai food to her, or she fed food that is Thai to her.']	0
She fed her good food.	True	['She fed her good food to herself, or she fed her good food to a companion.']	0
She fed her whiskers food.	True	['She fed her pet whiskers food.', 'She fed her own whiskers food.']	0
She fed her paw food.	True	['She fed her paw food with her own food', 'She fed her paw food that she had previously prepared']	0
She fed her mat food.	True	['She fed her cat food.', 'She fed her mat food.']	0
She fed her cat stood.	True	['She fed her cat, and she stood there.', 'She stood, and she fed her cat.']	0
She fed her hat food.	True	['She fed her hat food as a hat, or she fed food to her hat as a container.']	0
