text	is_ambiguous	disambiguations	ambig_status
The glass saw the woman with the telescope.	1	['The glass saw the woman with the telescope, meaning the glass was equipped with a telescope and was able to see the woman. / The glass saw the woman with the telescope, meaning the woman was using a telescope to look at the glass.']	0
The mug saw the woman with the telescope.	1	['The mug was being used as a tool to observe the woman with the telescope, The mug was a person or entity that had the ability to see the woman with the telescope.']	0
The popcorn saw the woman with the telescope.	1	['The popcorn was being used as a tool to help the woman see something through the telescope, or the popcorn itself was somehow sentient and able to see the woman with the telescope.']	0
The newspaper saw the woman with the telescope.	1	['The newspaper employed a person who was using a telescope to observe the woman, or The newspaper, as a physical object, was seen by someone with a telescope.']	0
The chair saw the woman with the telescope.	1	['The chair is equipped with a telescope and is able to see the woman, or The chair is in a location where the woman is using a telescope and the chair can be seen by the woman.']	0
The can saw the woman with the telescope.	1	"[""The can saw the woman with the telescope (a can opener saw a woman who was using a telescope), The can saw the woman with the telescope (a person who was holding a can saw a woman who was using a telescope)'""]"	0
The ran saw the woman with the telescope.	1	['The animal (ran) saw the woman using the telescope, The person (ran) saw the woman with someone who was using a telescope.']	0
The tan saw the woman with the telescope.	1	['The tan saw the woman with the telescope (tan is a color, woman is the subject), The tan (a type of tree) saw the woman with the telescope (tan is a type of tree, woman is the subject)']	0
The van saw the woman with the telescope.	1	['The van, which is a vehicle, saw the woman who was using the telescope; The telescope saw the woman with the telescope, where the telescope is the subject that is doing the seeing.']	0
The pan saw the woman with the telescope.	1	['The pan saw the woman with the telescope, meaning the pan (a cooking vessel) is being used to observe the woman with the help of a telescope; The pan saw the woman with the telescope, meaning the pan (a tool) is being used to cut or shape something, and the woman is holding a telescope.']	0
The man saw the student with the telescope.	1	['The man saw the student who was using the telescope, The man saw the student with the telescope, which was in his possession.']	1
The man saw the guy with the telescope.	1	['The man saw the guy who was using the telescope, The man saw the guy who had the telescope.']	1
The man saw John with the telescope.	1	['The man saw John while using the telescope, The man saw someone named John through the telescope.']	1
The man saw Alex with the telescope.	1	['The man saw Alex using a telescope, The man saw Alex with Alex being the object being looked at through the telescope.']	1
The man saw Mary with the telescope.	1	['The man saw Mary with his eyes, using the telescope', 'The man saw something (e.g. a distant object) with the telescope, and Mary was present']	1
The man saw Jenny with the telescope.	1	['The man saw Jenny, who was in the field, with a telescope. / The man used a telescope to see Jenny.']	1
The man saw the nurse with the telescope.	1	['The man saw the nurse with a telescope, The man used a telescope to see the nurse.']	1
The man saw the detective with the telescope.	1	['The man saw the detective while using a telescope, The man used a telescope to look at the detective.']	1
The man saw the scientist with the telescope.	1	['The man saw the scientist who was using the telescope, The man saw the scientist with the telescope to help him.']	1
The man saw the child with the telescope.	1	['The man saw the child who was looking through the telescope, The man saw the child that he saw with the help of the telescope.']	1
The man saw the teacher with the telescope.	1	['The man saw the teacher who was using the telescope, The man saw the teacher looking at something through the telescope.']	1
The man saw the man with the telescope.	1	['The man saw another man who was using a telescope, The man saw a man who was looking at something through a telescope.']	1
The man saw the girl with the telescope.	1	['The man saw the girl who was using the telescope, The man saw the girl with the telescope as she was using it.']	1
The man saw the boy with the telescope.	1	['The man saw the boy who was using the telescope, The man saw the boy and then looked at the telescope with him.']	1
The man saw the mother with the telescope.	1	['The man saw the mother with the telescope, meaning the man used the telescope to see the mother; The man saw the mother, and the mother was using the telescope.']	1
The man saw the father with the telescope.	1	"[""The man saw the man's father using the telescope, The man saw a man (not necessarily the father) with a telescope.""]"	1
The man saw the king with the telescope.	1	['The man saw the king using a telescope, The man used a telescope to look at the king.']	1
The man saw the queen with the telescope.	1	['The man saw the queen with his eyes (using his normal vision), using the telescope as a prop or in the background. / The man used the telescope to see the queen, implying that the queen was at a distance and the man was using the telescope to observe her.']	1
The man saw the artist with the telescope.	1	['The man saw the artist who was using the telescope, The man saw the artist while looking through the telescope.']	1
The man saw the explorer with the telescope.	1	['The man saw the explorer who was using the telescope, The man saw the explorer with the telescope to look at something.']	1
The man saw the mountain with the telescope.	1	['The man saw the mountain using the telescope, The man saw the mountain and the telescope with his naked eye.']	0
The man saw the ocean with the telescope.	1	['The man used a telescope to look at the ocean from a distance, The man used the ocean as a lens to look at something else through the telescope.']	0
The man saw the city with the telescope.	1	['The man saw the city through the telescope, The man used the telescope to look at the city.']	0
The man saw the beer with the telescope.	1	['The man used a telescope to see the beer that was far away, The man used a telescope to look at the beer, possibly a celestial body or a planet that is shaped like a beer.']	0
The man saw the ruins with the telescope.	1	['The man saw the ruins through the telescope, The man saw the ruins and then looked at them with the telescope.']	0
The man saw the rain with the telescope.	1	['The man saw the rain through the telescope, The man saw something (other than the rain) with the telescope.']	0
The man saw the weather with the telescope.	1	['The man used a telescope to observe the weather, The man saw the weather from a distance using a telescope to magnify it.']	0
The man saw the hello with the telescope.	1	['The man saw a greeting (hello) through the telescope, The man saw something (a hello) that was with the telescope.']	0
The man saw the bee with the telescope.	1	['The man saw the bee through the telescope, The man saw the bee while using a telescope to observe something else.']	0
The man saw the popcorn with the telescope.	1	['The man saw the popcorn using the telescope (e.g. to examine it closely), The man saw the popcorn that was located with the telescope (e.g. in the same room or vicinity)?']	0
The man saw the diamond with the telescope.	1	['The man saw the diamond through the telescope, The man saw the diamond and then looked at it with the telescope.']	0
The man saw the happy with the telescope.	1	['The man saw the happy person with the telescope, The man saw something happy through the telescope.']	0
The man saw the metal with the telescope.	1	['The man used a telescope to observe the metal, The man used a telescope to look at something else that was near the metal.']	0
The man saw the orange with the telescope.	1	['The man saw the orange with his eyes using a telescope, The man saw something else with the telescope and the orange is a noun in the sentence.']	0
The man saw the hair with the telescope.	1	['The man saw a hair using a telescope, The man saw a person or object with hair through a telescope']	0
The man saw the linen with the telescope.	1	['The man used a telescope to look at the linen, The man saw a linen cloth that was visible through the telescope.']	0
The man saw the kitchen with the telescope.	1	['The man saw the kitchen through the telescope, The man saw the kitchen, and the telescope was nearby.']	0
The man saw the listen with the telescope.	1	['The man saw someone who was listening with the telescope, The man used the telescope to listen to something.']	0
The man saw the given with the telescope.	1	['The man saw something given to him with the help of the telescope, The man saw something with the telescope and the given refers to it.']	0
The man saw the smitten with the telescope.	1	"[""The man saw the smitten (someone who is infatuated) with the telescope, The man saw the smitten (past tense of 'smite') with the telescope.""]"	0
The boy saw the girl with the telescope.	1	['The boy saw the girl who was using the telescope, The boy saw the girl who was the one being looked at through the telescope.']	1
The artist saw the king with the binoculars.	1	['The artist used binoculars to see the king, The artist saw the king who was wearing binoculars']	1
The teacher saw the student with the phone.	1	['The teacher saw the student who had the phone, The teacher saw the student while the teacher was looking at the phone.']	1
Alex saw Jenny with the camera.	1	['Alex saw Jenny with the camera, Alex saw Jenny while holding the camera, Alex saw Jenny while the camera was with her']	1
John saw Mary with the spyglass.	1	['John used a spyglass to see Mary, John saw Mary who was using a spyglass.']	1
Jenny saw Alex with the camera.	1	['Jenny saw Alex with the camera, meaning Jenny was using the camera to take a picture of Alex; Jenny saw Alex, who was holding the camera.']	1
The king saw the queen with the telescope.	1	['The king used a telescope to look at the queen, The king saw the queen while she was using a telescope.']	1
The scientist saw the artist with the telescope.	1	['The scientist used the telescope to observe the artist, The scientist saw the artist who was using the telescope.']	1
The biologist saw the student with the telescope.	1	['The biologist used a telescope to observe the student, The biologist saw a student who was using a telescope.']	1
The chemist saw the student with the microscope.	1	['The chemist saw the student using a microscope, The chemist saw the student who was looking through a microscope.']	1
The hunter saw the queen with the binoculars.	1	['The hunter used the binoculars to look at the queen, The queen was wearing binoculars and the hunter saw her.']	1
The boy saw the girl with the telescope.	1	['The boy saw the girl who was using the telescope, The boy saw the girl holding the telescope']	1
The girl saw the queen with the camera.	1	['The girl saw the queen with the camera, The girl took a picture of the queen using the camera.']	1
The girl saw the boy with the camera.	1	['The girl saw the boy who was holding a camera, The girl saw the boy with a camera, which means she saw the boy in the presence of a camera.']	1
The detective saw the king with the spyglass.	1	"[""The detective saw the king using a spyglass to observe something, or the detective saw a king who was a spy, using the term 'spyglass' to refer to a spy.""]"	1
The boy saw the detective with the spyglass.	1	['The boy saw the detective while using the spyglass, The boy saw the detective who was using a spyglass.']	1
The student saw the teacher with the phone.	1	['The student saw the teacher who was holding the phone, The student saw the teacher with the phone (i.e., the teacher was standing next to the phone)']	1
The boy saw the detective with the monoscope.	1	['The boy saw the detective using a monoscope (a type of magnifying glass), or The boy saw a detective who was wearing a monoscope (a type of monocle).']	1
The boy saw the girl with the glasses.	1	['The boy saw the girl who was wearing glasses, The boy saw the girl with glasses, meaning the girl who has glasses as a permanent feature.']	1
Alex saw the king with the glasses.	1	['Alex saw the king wearing glasses, Alex saw the king with someone wearing glasses']	1
Alex saw the telescope with the king.	1	['Alex saw a telescope that belonged to the king, Alex saw the king while looking through a telescope']	0
The boy saw the girl with the dress.	1	['The boy saw the girl who was wearing the dress, The boy saw the girl with the dress she was holding.']	0
The woman saw the boy with the car.	1	['The woman saw the boy while the woman was in the car, The woman saw the boy, and the boy was driving a car.']	0
The telescope saw the girl with the dress.	1	['The telescope saw the girl who was wearing the dress, The telescope saw the girl with the dress on her.']	0
The telescope saw the dog with the house.	1	['The telescope saw the dog that was with the house', 'The telescope saw the dog while it was looking at the house']	0
The chemist saw the telescope with the girl.	1	['The chemist saw the telescope that was with the girl, The chemist saw the girl who was using a telescope.']	0
The hunter saw the detective with the gloves.	1	"[""The hunter saw the detective wearing gloves, The hunter saw the detective with the gloves (as in, the detective was with the hunter)'""]"	0
The telescope saw the astronaut with the present.	1	['The telescope saw an astronaut who was holding a present, The telescope saw an astronaut who was being given a present.']	0
The girl saw the queen with the box.	1	['The girl saw the queen who had the box, The girl saw the queen with her box.']	0
The artist saw the house with the curtains.	1	['The artist saw the house while the curtains were open, The artist saw the house with the curtains closed.']	0
The boy saw the telescope with the keys.	1	['The boy saw a telescope that had keys attached to it, The boy saw a telescope with a set of keys nearby.']	0
The man saw the telescope with the suitcase.	1	['The man saw a telescope that was with the suitcase, The man saw a telescope and the man also saw a suitcase.']	0
The queen saw the king with the bracelet.	1	['The queen saw the king while the king was wearing the bracelet, The queen saw the king and the bracelet was with him.']	0
The woman saw the scientist with the book.	1	['The woman saw the scientist holding the book, The woman saw the scientist who had the book.']	0
The man saw the student with the suitcase.	1	['The man saw the student who was carrying the suitcase, The man saw the student at the same time as the suitcase was present.']	0
The can saw the linen with the telescope.	1	['The can (a container) used a saw to cut the linen (fabric), or The can (a person) used a telescope to observe the linen (a textile or fabric) with great precision.']	0
The man saw the linen with the gyroscope.	1	"[""The man saw a piece of cloth with a gyroscope attached to it, The man saw a linen fabric that was spinning due to the gyroscope's motion.""]"	0
The tan saw the kitchen with the telescope.	1	['The tan (a color) used a telescope to see the kitchen, The tan (a piece of furniture) in the kitchen was used to see something with a telescope.']	0
The van saw the linen with the telescope.	1	['The van saw the linen with the telescope, meaning the van used a telescope to see the linen; The van saw the linen, and the linen was with the telescope, meaning the van saw the linen and it was in the presence of the telescope.']	0
The man saw the given with the horoscope.	1	['The man saw the given with the horoscope, meaning the man saw the information or gift that was given to him with the help of a horoscope; The man saw the given horoscope with the man, meaning the man saw a horoscope that was given to him or was present with him.']	0
She fed her cat food.	0	['']	1
She fed her cat food.	0	[]	1
Cat fed her he food.	1	['Cat fed her cat food, Cat fed her food (to eat)']	0
She fed her cat food.	0	[]	1
The girl fed her cat food.	0	[]	1
The woman fed her cat food.	0	[]	1
The mother fed her cat food.	0	[]	1
Mary fed her cat food.	0	[]	1
Amalie fed her cat food.	0	[]	1
The nurse fed her cat food.	1	['The nurse fed her cat, a domesticated animal; The nurse fed her cat, a medical professional who cares for patients.']	1
The singer fed her cat food.	1	['The singer, as in a person who sings, fed her cat food; The singer, as in a songbird, fed her cat food.']	1
The detective fed her cat food.	1	['The detective fed food to her cat, The detective fed her food to the cat.']	1
The child fed her cat food.	1	['The child fed her cat food as in the child gave food to the cat, or the child ate food and the cat was her, implying the child is a cat.']	1
The scientist fed her cat food.	0	[]	1
The teacher fed her cat food.	0	[]	1
The student fed her cat food.	1	['The student fed her cat food to the cat, The student fed food to the cat that belonged to her.']	1
The astronaut fed her cat food.	1	"[""The astronaut fed food to her cat, The astronaut fed her cat, the astronaut's cat food.""]"	1
The hero fed her cat food.	0	[]	1
Jodephine fed her cat food.	0	[]	1
Helen fed her cat food.	0	[]	1
The teen fed her cat food.	1	['The teen fed her cat food to the cat, The teen fed cat food to her cat.']	1
The mother fed her cat food.	1	['The mother fed her biological child food, The mother fed her feline pet food.']	1
The artist fed her cat food.	1	['The artist, a person who creates art, fed her cat food. The artist, a cat, fed food to another cat.']	1
The rainbow fed her cat food.	1	['The rainbow, a natural phenomenon, fed her cat food (implying the cat is eating the rainbow), or The rainbow-colored food was fed to her cat.']	0
The pillow fed her cat food.	1	"['The pillow was used to feed the cat (e.g., as a makeshift bowl or scoop), or the pillow itself was somehow capable of feeding the cat (e.g., a magical or fantastical scenario).', ""The sentence is a play on words, with 'fed' meaning 'to provide a surface for the cat to eat from', rather than 'to give food to'.""]"	0
The notes fed her cat food.	1	"[""The notes (written or musical) were used to feed her cat food, The notes (cat's sounds) made by the cat were fed (provided) food.""]"	0
The garden fed her cat food.	1	['The garden provided sustenance for her cat, such as vegetables or fruits, or The garden, as a source of food, produced food for her cat.']	0
The keys fed her cat food.	1	['The keys (a set of keys) fed her cat food, The keys (the keys of a keyboard) fed her cat food.']	0
The telescope fed her cat food.	1	['The telescope fed her cat food as a source of sustenance, The telescope, which is a device that helps people observe the universe, was used to feed her cat.']	0
The laptop fed her cat food.	1	['The laptop provided food for the cat to eat, The laptop contained cat food and the cat ate it.']	0
The keys fed her cat food.	1	['The keys (a set of objects) fed her cat food, The keys (a keyboard) were used by her to feed her cat.']	0
The green fed her cat food.	1	"[""The green fed her cat food, meaning a green substance (such as a green-colored food) was given to a cat; The green, meaning a person or entity referred to as 'the green', fed her cat food, meaning a person or entity with the name or title 'the green' provided food for a cat.""]"	0
The glass fed her cat food.	1	['The glass, as a container, held food that was fed to the cat; The glass, as a living being, fed the cat food itself.']	0
The elephant fed her cat food.	1	"[""The elephant fed her cat food as a pet, The elephant fed her cat as in the elephant's feline features.""]"	0
The banana fed her cat food.	1	"[""The banana (fruit) was used as a food source for her cat, or The banana (a person or entity) named 'Banana' fed food to her cat.""]"	0
The window fed her cat food.	1	['The window provided food to her cat, The window was used as a means to feed her cat (e.g. a window with a built-in feeding mechanism) or The window allowed her cat to feed itself (e.g. the window was open and the cat was able to access food outside)']	0
The door fed her cat food.	1	['The door provided food to her cat, The door contained food that her cat ate.']	0
The table fed her cat food.	1	['The table (a piece of furniture) fed her cat food, The table (a surface) was fed food to her cat.']	0
Tree fed her cat food.	1	['Tree, the owner of the cat, fed the cat food; Tree, a tree, provided food for the cat.']	0
Sea break fed her cat food.	1	['Sea break fed her cat food (as in, a sea, such as an ocean, broke or became turbulent and fed her cat food) or Sea break, as in a break in a sea or ocean, fed her cat food.']	0
See orange fed her cat food.	1	['See a person named Orange feed her cat food., See a person who is orange in color feed her cat food.']	0
Thee fed her cat food.	1	"[""You fed her cat food, There is a cat that is called 'thee' and it was fed food.""]"	0
Bee fed her cat food.	1	['Bee (the insect) fed her (its) cat food, Bee (a person) fed her cat (the animal) food.']	0
She fed her rat food.	0	[]	1
She fed her dog food.	0	[]	1
She fed her horse food.	0	[]	1
She fed her fish food.	1	['She fed her pet fish food, She fed food to her fish']	1
She fed her duck food.	0	[]	1
She fed her pig food.	0	[]	1
She fed her rabbit food.	0	[]	1
She fed her chicken food.	1	['She fed her pet chicken food, She fed food to her chicken (a farm animal) as a caregiver or owner.']	1
She fed her kitten food.	0	[]	1
She fed her puppy food.	0	[]	1
She fed her hen food.	0	[]	1
She fed her monkey food.	1	"[""She fed her pet monkey food, She fed monkey food to her (someone else's) monkey.""]"	1
She fed her turtle food.	0	[]	1
She fed her parrot food.	0	[]	1
She fed her bird food.	0	[]	1
She fed her hamster food.	0	[]	1
She fed her ferret food.	0	[]	1
She fed her lizard food.	0	[]	1
She fed her puppy food.	1	"[""She fed her puppy dog food, She fed the puppy food (as in, she fed the puppy something, with 'food' being the thing being fed) ""]"	1
She fed her snake food.	1	['She fed her pet snake food', 'She fed food to her snake']	1
She fed him cat food.	1	['She fed him cat food as a pet, She fed him cat food as a type of food (e.g. Whiskas, Meow Mix)']	0
She fed her chinese food.	1	['She fed food to her Chinese friend, She ate Chinese food herself']	0
She fed her house food.	1	['She fed food to her house (e.g. as a form of decoration or worship), She fed food in her house (e.g. cooking and eating a meal)']	0
She fed her telescope food.	1	['She fed her telescope food, meaning she put nutrients or sustenance into the telescope; She fed her telescope food, meaning she used the telescope to look at food or a food-related object.']	0
She fed her keys food.	1	['She fed her car keys food, She fed the keys (a type of food) to her.']	0
She fed her tail food.	1	"[""She fed her dog's tail food."", 'She fed her own tail food.']"	0
She fed her galaxy food.	1	['She fed her pet galaxy a food, She fed food to the galaxy she controlled/owned.']	0
She fed her glass food.	1	['She fed her glass food, meaning she gave her a glass of food; She fed her glass food, meaning she ate with a glass (as in, she used a glass as a utensil) or she fed her a glass (as in, she gave her a glass as an object) rather than edible food.']	0
She fed her gold food.	1	['She fed her pet goldfish food, She fed her gold coins as food to someone or something']	0
She fed her slow food.	1	['She fed her pet, a slow-moving food animal; She fed her food, which was slow to consume.']	0
She fed her fast food.	1	"['She fed her food quickly', ""She gave food to a person or animal named 'Fast'""]"	0
She fed her thai food.	1	['She fed her a Thai dish, She fed Thai food to her']	0
She fed her good food.	1	['She fed her pet good food', 'She fed good food to her']	0
She fed her whiskers food.	1	"[""She fed her cat's whiskers food."", 'She fed food to her whiskers.']"	0
She fed her paw food.	1	"[""She fed her pet cat food, She fed her dog's paw food.""]"	0
She fed her mat food.	1	['She fed her pet a mat of food, She fed food to a mat that belongs to her.']	0
She fed her cat stood.	1	['She fed her cat, and then the cat stood.', 'She fed, and her cat stood.']	0
She fed her hat food.	1	['She gave her hat something to eat, She put food on her hat']	0
She fed her bat mood.	1	['She fed her bat, referring to a bat as a pet, or She fed her mood, as in her emotional state was in a bad mood.']	0
She fed her cat brood.	1	['She fed her cat a brood of kittens, She fed her cat a type of food called brood.']	0
Helen fed her dog food.	0	[]	1
Mary fed her dog food.	0	[]	1
Anna fed her rabbit food.	1	['Anna fed her rabbit food (as in, Anna fed food to her pet rabbit), Anna fed food (as in, Anna fed a rabbit, possibly a wild one) to her (as in, the speaker, or possibly a third person)']	1
Mary fed her rabbit food.	1	['Mary fed her rabbit food (as in, Mary gave her rabbit something to eat), Mary fed her rabbit food (as in, Mary provided her rabbit with sustenance or nourishment)']	1
Josephine fed her rabbit food.	1	['Josephine fed her rabbit (as in, a pet rabbit) food, Josephine fed (her meal) food to a rabbit (as in, a wild or farm rabbit)']	1
The queen fed her rabbit food.	1	['The queen (of a country) fed her rabbit (a pet) food, The queen (of a deck of cards) fed her rabbit (a playing card) food']	1
The queen fed her dog food.	1	['The queen (of a country) fed her dog food, The queen (a female monarch) fed her own food.']	1
The artist fed her duck food.	1	['The artist gave food to her duck, The artist fed the food to her duck.']	1
The queen fed her rabbit food.	1	['The queen (of a country) fed her pet rabbit food, The queen (of a deck of cards) fed her rabbit (a playing card) food.']	1
The queen fed her turtle food.	1	['The queen of a country fed her pet turtle food, The queen of a chess set fed her turtle (a type of queen) food.']	1
The queen fed her hamster food.	1	['The queen (of a country) fed her pet hamster food, The queen (a type of hamster food) was fed to her hamster.']	1
The lady fed her rabbit food.	1	['The lady fed her rabbit (as in, a pet rabbit) food, The lady fed food to a rabbit (as in, a type of food, e.g. rabbit food pellets) to her.']	1
The mother fed her rabbit food.	1	['The mother fed her rabbit (a type of food) to the rabbit (a pet), The mother fed the rabbit (her pet) food (a type of sustenance) to the rabbit (her pet)']	1
The mother fed her dog food.	1	['The mother fed her dog, a canine animal; The mother fed her dog, a son or child.']	1
The woman fed her dog food.	0	['']	1
The woman fed her hamster food.	0	[]	1
The princess fed her duck food.	0	[]	1
The princess fed her dog food.	1	['The princess fed her dog food as a treat, The princess fed her dog food as a meal replacement for herself.']	1
The princess fed her rabbit food.	1	['The princess fed her rabbit food as a pet, or The princess fed a rabbit (a different, possibly wild or unknown rabbit) food.']	1
The artist fed her rabbit food.	1	['The artist fed her rabbit (the pet) food, The artist (who is also a rabbit) fed food (to someone else)']	1
The artist fed his rabbit food.	1	['The artist fed his rabbit (the pet) food, The artist fed food to the rabbit (the animal) as part of its diet.']	0
The scientist fed his dog food.	1	['The scientist fed his dog (animal) food, The scientist fed his dog (pet) food']	0
The father fed his hamster food.	1	['The father (a human) fed his hamster (a small rodent) food, The father (a hamster) fed his hamster (another hamster) food.']	0
The scientist fed his duck food.	1	"[""The scientist fed food to his duck, The scientist fed his duck (the scientist's pet) food.""]"	0
The telescope fed his telescope food.	1	['The sentence means that the telescope is feeding itself food, or the sentence means that the telescope is being used to feed another telescope (perhaps a smaller one) food.']	0
The scientist fed his rat food.	0	[]	0
The king fed his snake food.	1	['The king fed his pet snake food, The king fed food to his snake.']	0
The prince fed his telescope food.	1	['The prince used his telescope to feed something (e.g. a pet), or The prince fed something (e.g. a meal) to his telescope (which is not a living being and cannot eat).', 'The prince used his telescope to feed his own eyes or senses, as in to gaze at something with great attention.']	0
The artist fed his rat food.	1	['The artist fed his rat food to a human, The artist fed food to his pet rat.']	0
The man fed his dog food.	0	[]	0
