text	is_ambiguous	disambiguations	ambig_status
Give me a rainbow.	1	['Give me a rainbow, meaning to request a visual representation of a rainbow (e.g. a picture or a drawing); Give me a rainbow, meaning to request a rainbow-colored object or item (e.g. a scarf, a toy, etc.)']	0
Give me a telescope.	1	['Give me a telescope, as in a device for observing the universe, or give me a telescope, as in a metaphorical tool for gaining insight or perspective.']	0
Give me an elephant.	1	['Give me an elephant, as in a physical elephant as a gift; Give me an elephant, as in a figurative elephant, such as a metaphorical representation of something large or overwhelming.']	0
Give me an ax.	1	"[""Give me an ax, as in a tool for chopping wood, or Give me an 'ax' as in a nickname or alias.""]"	0
Show me the light feathers.	1	['Show me the light feathers, Show me the feathers that are light in color; Show me the feathers of a light or a feather-like object.']	1
The light feathers show me.	1	['The light feathers show me something, The light feathers belong to me.']	1
Me the show feathers light.	1	['Me, the show, feathers light']	0
Show me the delight heathers.	1	"[""Show me the delight heathers, Show me the flowers 'heathers' (a type of flower) or Show me the 1988 cult classic film 'Heathers'.""]"	0
Show me the bright heathers.	1	['Show me the bright flowers, Show me the bright Heather (a Scottish surname) and/or a nickname for a person with red hair.']	0
Show me the bright leathers.	1	['Show me the bright leathers, Show me the leathers that are bright; Show me the bright leathers, Show me the leathers that are made of bright material']	0
Snow in the light leathers.	1	['Snow in the light leathers refers to snow falling on or accumulating on a type of clothing or gear made of leather, such as a leather jacket or gloves. Snow in the light leathers refers to snow that is falling or present in a location with a bright or radiant quality, such as a sunny day or a snow-covered landscape with a lot of reflected light.']	0
Show me the bright feathers.	1	['Show me the bright feathers of a bird, Show me the bright feathers in a display or exhibition.']	0
Show me the not heavy feathers.	1	['Show me the light feathers, Show me the feathers that are not heavy']	0
Show me the lightweight feathers.	1	['Show me the lightweight feathers, Show me the feathers that are lightweight.']	0
Show me the delicate feathers.	1	['Show me the delicate feathers of a bird, Show me a delicate feather (e.g. a decorative one) from a collection or display.']	0
Show me the telescope feathers.	1	['Show me the telescope with feathers, Show me the feathers of the telescope']	0
Show me the big feathers.	1	['Show me the big feathers, Show me the feathers of the big bird; Show me the feathers that are big.']	0
Show me the wisdom feathers.	1	['Show me the wisdom of the feathers, Show me the feathers that are wise.']	0
Show me the random feathers.	1	['Show me a random selection of feathers, Show me a demonstration of how to randomly arrange feathers to create a specific design or pattern.']	0
We saw her duck.	1	"[""We saw a duck that was her (e.g. a pet), or We saw her (a female person) duck (as in, she bent down or crouched) in the sense of 'to duck'.""]"	1
Her duck was seen by us.	1	['Her duck (a pet or a domesticated animal) was seen by us, Her duck (a female duck, possibly a wild one) was seen by us.']	1
Duch saw we her.	1	"[""Duch saw her, Duch saw we her (possessive pronoun 'we' is used to indicate that Duch owns or possesses 'her')"", ""Duch saw we, her (Duch saw a group of people, and the pronoun 'her' refers to a female person in that group)""]"	0
We saw her luck.	1	['We saw her good fortune, We saw her as lucky']	0
We saw her truck.	1	"[""We saw her vehicle that is a truck, We saw someone else's truck that belongs to her.""]"	0
We saw her puck.	1	['We saw her puck in a sport, such as hockey or field hockey, where a puck is a small, flat, rubber disk used as the ball.', 'We saw her make a facial expression, such as a pucker, which is a type of facial expression characterized by a wrinkling of the nose and lips.']	0
We saw her guck.	1	"[""We saw her, a type of mud or mucus (e.g. guck is a colloquial term for a type of sticky, gooey substance); We saw her, as in 'guck' is a verb, meaning to look or gaze at something.""]"	0
We saw her dodge.	1	['We saw her dodge an object/ We saw her avoid or evade something/someone.']	0
We saw her swan.	1	"[""We saw a swan (a type of bird), We saw her (a person's name) swan (a boat)""]"	0
We saw her mallard.	1	['We saw a female Mallard (a type of duck) at a shopping mall, We saw a Mallard (a type of duck) belonging to her.']	0
We saw her bow down.	1	['We saw her perform a bow (as in a greeting or farewell), We saw her bend down or stoop in a submissive or reverent manner.']	0
We saw her telescope.	1	['We saw a telescope that belonged to her, We saw her operating or using a telescope.']	0
We saw her elephant.	1	['We saw a person who owns an elephant, We saw a person who is an elephant (e.g. a circus performer)']	0
We saw her rat.	1	['We saw a rat that belongs to her, We saw her as a rat (e.g. she was acting like a rat) or We saw her with a rat (e.g. she was holding or with a rat) or We saw her as a person who has a rat (e.g. she has a pet rat)']	0
We saw her ship.	1	['We saw her sailing ship, We saw her ship arriving.']	0
I'm going to take a break from studying.	1	"[""I'm going to take a break from studying for a short time, I'm going to stop studying altogether and do something else.""]"	1
A break from studying is going to be taken by me.	1	['A break from studying is going to be taken by me, meaning I will be taking a pause from studying; A break from studying is going to be taken by me, meaning someone else (perhaps a teacher or instructor) will be taking a break from teaching me.']	1
From a is studying going break me by taken be taken to.	1	['From a student is studying, going to break me by taking something, or From a student is studying going to take me to something.']	0
I'm going to take a bake from studying.	1	"[""I'm going to take a break from studying, I'm going to bake something while studying""]"	0
I'm going to take a cake from pudding.	1	"[""I'm going to take a cake from the pudding (i.e., a dessert), or I'm going to take a cake that is made of pudding (i.e., a type of dessert). The ambiguity arises from the multiple meanings of 'pudding'.""]"	0
I'm going to take a shake from looking.	1	"[""I'm going to take a shake from looking at something"", ""I'm going to take a shake (a drink) from a shake (a container)""]"	0
I'm going to take a break from doodling.	1	"[""I'm going to stop drawing small drawings (doodles) and take a break, I'm going to pause my current activity (doodling) and take a break.""]"	1
I'm going to take a rest from studying.	1	"[""I'm going to stop studying for a while to relax and recharge, I'm going to take a break from studying to do something else (e.g., exercise, watch TV, etc.)""]"	0
I'm going to take a pause from studying.	1	"[""I'm going to take a pause from studying, I'm going to pause my studying to take a break.""]"	0
I'm going to take a discontinuation from studying.	1	"[""I'm going to take a break from studying, I'm going to discontinue studying altogether.""]"	0
I'm going to take a break from working.	1	"[""I'm going to take a break from my work at the office, I'm going to take a break from the work I'm currently doing on a project/task.""]"	1
I'm going to take a telescope from studying.	1	"[""I'm going to take a telescope away from studying, I'm going to use a telescope for studying""]"	0
I'm going to take an elephant from studying.	1	"[""I'm going to take an elephant away from studying, I'm going to take an elephant to study""]"	0
I'm going to take a captain from studying.	1	"[""I'm going to take a captain from studying, I'm going to take a captain (a naval officer) away from studying (to do something else) or I'm going to take a captain (a person in charge) from studying (to make them stop studying)""]"	0
I'm going to take a rat food from studying.	1	"[""I'm going to take a rat as food from studying, I'm going to take food intended for rats from studying""]"	0
Alice and Jon disagreed.	1	['Alice and Jon disagreed on a topic, such as politics or a movie; Alice and Jon, as a couple, disagreed about something in their relationship.']	1
Jon and Alice disagreed.	1	['Jon and Alice disagreed on something specific, such as a topic or an opinion; Jon and Alice disagreed with each other, implying that they were on opposite sides of an issue or argument.']	1
Disagreed and Jon Alice.	1	['Disagreed with Jon, and Alice. (meaning Jon and Alice disagreed with something), Disagreed, Jon and Alice (meaning Jon and Alice disagreed with each other)']	0
Malice and Don concede.	1	['Malice and Don are conceding or admitting defeat, Malice and Don are conceding or giving up their rights or claims.']	0
Palace and Ron succeed.	1	['Palace and Ron succeed in their endeavors', 'Palace and Ron are successful in their partnership']	0
Alice and Jon decreed.	1	['Alice and Jon decreed a law/decision, Alice and Jon decreed that something was the case']	0
Alyce and Ron disagreed.	1	['Alyce and Ron disagreed about something specific, such as a topic or issue; Alyce and Ron disagreed with each other, meaning they held different opinions or perspectives.']	1
Alice and Jon argued.	1	['Alice and Jon argued about something, Alice and Jon argued with each other']	0
Alice and Jon debated.	1	['Alice and Jon debated about something, Alice and Jon debated with each other']	0
Alice and Jon failed to agree.	1	['Alice and Jon failed to agree on a decision, Alice and Jon failed to agree with each other']	0
The woman and the man disagreed.	1	['The woman disagreed with the man, The man disagreed with the woman']	1
Alice and Jon saw the telescope.	1	['Alice and Jon saw the telescope together, Alice saw the telescope and Jon saw it separately']	0
Alice and Jon ordered the men.	1	['Alice and Jon ordered the men, referring to a group of men that they were ordering something for; Alice and Jon are the ones doing the ordering, not the ones being ordered.']	0
The man and the woman saw the elephant.	0	[]	0
The man and the woman ate.	1	['The man and the woman ate together, The man ate, and the woman ate separately.']	0
Give me the bat!	1	['Give me the bat, as in a baseball bat, or Give me the bat, as in a flying mammal.']	1
The bat give me!	1	['The sentence could be interpreted as a request for the bat to give something to the speaker, or it could be interpreted as a statement that the speaker is giving something to the bat, possibly in a playful or whimsical context.']	1
Me the bat to give!	1	['Me, the bat, to give! (I want you to give me a bat) / Me, to give the bat! (I want to give a bat)']	0
Give me the cat!	1	['Give me the cat! (Request to obtain possession of a living cat) , Give me the cat! (Request to write or draw a picture of a cat) ']	0
Give me the hat!	1	"[""Give me the hat! (request for a physical hat), Give me the hat! (request for control or authority)'""]"	0
Give me the rat!	1	['Give me the rat!, Give me a rat to take care of!']	0
Give me the sat!	1	"[""Give me the sat, as in 'Give me the SAT (Scholastic Aptitude Test)', or Give me the sat, as in 'Give me the sat, a type of fruit'.""]"	0
Give me the rattle-mouse!	1	['Give me a rattle-mouse (a toy mouse that makes a rattling sound) vs. Give me the mouse (the animal) and the rattle (a noise-making object) separately.']	0
Give me the baseball bat!	1	"[""Give me the baseball bat! (request to obtain a physical baseball bat), Give me the baseball bat! (request to hit a baseball with a bat)'""]"	0
Give me the racket!	1	"[""Give me the tennis racket!, Give me the loud, harsh noise (as in 'racket' can also mean a loud, harsh noise)!""]"	0
Give me the club!	1	['Give me the club, as in a social club or organization, or Give me the club, as in a sports equipment, typically a wooden or metal stick used in various sports like golf, tennis, or hockey.']	1
Give me the telescope!	1	['Give me the telescope!, Give me the control of the telescope!']	0
Give me the elephant!	1	['Give me the elephant! (Give the speaker an elephant as a gift) , Give me the elephant! (Allow the speaker to take control of or possess the elephant) ']	0
Give me the woman!	1	"[""Give me the woman!, Give me the woman's attention!""]"	0
Give me the pyjamas!	1	['Give me the pyjamas! (request for clothing), Give me the pyjamas! (request to hand over pyjamas as a gift) ']	0
What you said is insane.	1	"[""You said something that is crazy or irrational, or your statement is so absurd that it's not sane.""]"	1
It is insane what you said.	1	"[""It is insane what you said, meaning that the speaker thinks the listener's words are crazy or irrational; It is insane what you said, meaning that the speaker thinks the listener's words are shocking or unbelievable.""]"	1
Said insane you is what.	1	['You said what is insane, or You said that one is insane.']	0
What you said is arcane.	1	"[""What you said is arcane, meaning it's difficult to understand; What you said is arcane, meaning it's mystical or mysterious, related to the occult or esoteric knowledge.""]"	0
What you said is mundane.	1	['What you said is mundane, referring to the content of what was said being uninteresting or ordinary; What you said is mundane, referring to the way you said it being uninteresting or unremarkable in terms of speaking style or delivery.']	1
What you said is inane.	1	['What you said is inane, meaning it lacks sense or meaning; What you said is inane, meaning it is foolish or silly.']	0
What you said is terrain.	1	"[""What you said is a type of landscape or geographical feature (e.g. a mountain range), or 'What you said' is the terrain, meaning the physical environment or ground that someone or something moves over.""]"	0
What you said is crazy.	1	['You said something illogical or irrational, or the speaker thinks what you said is extremely foolish or absurd.']	1
What you said is unbelievable.	1	"[""You said something that is hard to believe, or What you said is so incredible that it's hard to accept.""]"	1
What you said is outrageous.	1	['What you said is outrageous, meaning it is extremely shocking or unacceptable; What you said is outrageous, meaning it is false or inaccurate.']	1
What you said is irrational.	1	['What you said is irrational, meaning it is illogical or unreasonable, OR What you said is irrational, meaning it is not based on reason or logic, but rather on emotion or intuition.']	0
What you said is green.	1	['What you said is green, meaning the words you spoke are green in color; What you said is green, meaning the topic or subject you discussed is green in some sense (e.g., a green topic, a green issue, etc.)']	0
What you said is wooden.	1	['What you said is made of wood, What you said is foolish or silly (like a wooden expression)']	0
What you said is round.	1	['What you said is round, as in a circular shape; What you said is round, meaning it is a roundabout or indirect way of saying something']	0
What you said is silent.	1	['What you said is silent, meaning that the words you spoke had no audible sound; or What you said is silent, meaning that the statement itself is a contradiction, as saying something is silent implies that there is no sound.']	0
Yesterday I went to the bank.	1	['Yesterday I went to the bank (financial institution) / Yesterday I went to the bank (riverbank) or riverbank of a lake, etc.']	1
To the bank I went yesterday.	1	['To the bank (financial institution) I went yesterday, To the bank (of a river) I went yesterday.']	1
To the went yesterday bank I.	1	"[""To the bank, I went yesterday. (The sentence is structured as a sentence in the passive voice, with 'the bank' being the subject and 'I' being the object.)"", ""To the went yesterday I bank. (The sentence is a phrase with a non-standard word order, where 'the went' is a phrase and 'yesterday I bank' is another phrase.)""]"	0
Yesterday I went to the tank.	1	['Yesterday I went to the tank, referring to a water tank, such as a fish tank or a storage tank; Yesterday I went to the tank, referring to a military tank, such as a battle tank or an armored personnel carrier.']	1
Yesterday I went to the prank.	1	['Yesterday I went to the park, Yesterday I went to the prank (as in, a prank or joke]']	0
Yesterday I went to the blank.	1	['Yesterday I went to the store, Yesterday I went to the past']	0
Yesterday I went to the clank.	1	['Yesterday I went to the bank, Yesterday I went to the clank (a machine or device that makes a loud, metallic sound)']	0
Yesterday I went to the financial institution.	1	['Yesterday I went to the bank, Yesterday I went to the stock exchange']	0
Yesterday I went to the treasury.	1	['I visited a government treasury, such as the US Treasury, or I went to a treasure trove of valuable items.']	0
Yesterday I went to the riverside.	1	['I went to the riverside of a river, I went to a place called the riverside.']	0
Yesterday I went to the lakeshore.	1	['Yesterday I went to the lakeshore, referring to a specific lake; Yesterday I went to the lakeshore, referring to a general lakeshore (e.g. a beach or a shoreline) or a lakeshore in a broader sense (e.g. a region surrounding a lake)']	0
Yesterday I went to the supermarket.	0	[]	0
Yesterday I went to the museum.	0	[]	0
Yesterday I went to the rainbow.	1	['Yesterday I went to the rainbow, meaning I physically visited a rainbow; Yesterday I went to the rainbow, meaning I referred to or thought about a rainbow.']	0
Yesterday I went to the telescope.	1	"[""Yesterday I went to the telescope to look at the stars, Yesterday I went to the telescope as in I visited a shop or store called 'the telescope'.""]"	0
I can't find the glasses.	1	['I am unable to locate a pair of glasses that I am looking for, I am unable to find my own glasses.']	1
The glasses I can't find.	1	"[""The glasses that I can't find, The glasses I am unable to find (i.e., the glasses that are lost or missing)""]"	1
The I can't glasses find.	1	"[""The I can't find glasses, The glasses I can't find""]"	0
I can't find the passes.	1	['I am unable to locate the entrance tickets (e.g. concert, movie, event), or I am unable to find the mountain passes (e.g. hiking, skiing) that allow me to traverse a mountain range.']	0
I can't find the basses.	1	"[""I can't find the musical basses, I can't find the fish (basses) in the water.""]"	0
I can't find the wrasses.	1	"[""I am unable to locate the fish species known as wrasses, I am unable to locate a person or thing that is called 'wrasse'.""]"	0
I can't find the chasses.	1	"[""I can't find the chasses (e.g. a type of bicycle frame) or I can't find the chase (e.g. a pursuit or a course of action) of something.""]"	0
I can't find the eyeglasses.	1	['I am unable to locate my eyeglasses, I am unable to see the eyeglasses.']	0
I can't find the drinking glasses.	1	['I am unable to locate the drinking glasses used for holding liquids, I am unable to find the glasses that are designed for drinking (e.g. wine glasses, tumblers, etc.)']	0
I can't find the goggles.	1	['I am unable to locate a pair of goggles, such as diving goggles or safety goggles. I am searching for them but cannot find them. / I am referring to goggles as a metaphor for something else, such as glasses or binoculars, and I am saying that I am unable to find them, perhaps because they are lost, broken, or misplaced.']	0
I can't find the glassware.	1	['I am unable to locate the glassware that I am looking for, I am unable to use the glassware because it is not present.']	0
I can't find the telescope.	1	['I am unable to locate a telescope, I am unable to operate the telescope correctly.']	0
I can't find the rainbow.	1	['I am unable to locate a rainbow in the physical world, I am unable to perceive or understand the concept of a rainbow.']	0
I can't find the dough.	1	['I am unable to locate the bread mixture, I am unable to locate something or someone named Dough.']	0
I can't find the sofa.	1	['I am unable to locate the sofa in my home, I am unable to find a sofa in general.']	0
He didn't see the picture of the disaster.	1	"[""He didn't see the picture of a disaster that happened, He didn't see a picture of a disaster that he saw before.""]"	1
The picture of the disaster he didn't see.	1	"[""The picture of the disaster he didn't see refers to a picture that shows a disaster that he didn't witness, or The picture of a disaster that he didn't see refers to a picture that he didn't look at.""]"	1
Disaster He the see of didn't picture the.	1	"[""Disaster, the picture, he didn't see the of; He, the disaster, didn't see the picture of.""]"	0
He didn't see the stricture of the disaster.	1	"[""He didn't see the stricture of the disaster, meaning he didn't notice the strict or severe nature of the disaster; He didn't see the stricture, meaning he didn't see the physical or architectural barrier that was part of the disaster.""]"	0
He didn't see the depicture of the disaster.	1	"[""He didn't see the picture of the disaster, He didn't see the depiction of the disaster.""]"	0
He didn't see the mixture of the disaster.	1	"[""He didn't see the mixture of the disaster, meaning he didn't notice the combination of events that led to the disaster; He didn't see the mixture, meaning he didn't see the physical mixture of substances that caused the disaster.""]"	0
He didn't see the fixture of the disaster.	1	"[""He didn't see the fixture of the disaster, meaning he didn't notice the physical structure or equipment that caused the disaster; He didn't see the fixture of the disaster, meaning he didn't see the timing or occurrence of the disaster.""]"	0
He didn't see the image of the disaster.	1	"[""He didn't see the image of the disaster, meaning he didn't perceive the visual representation of the disaster; He didn't see the disaster itself, meaning he didn't witness the actual event.""]"	1
He didn't see the vision of the disaster.	1	"[""He didn't see the vision of the disaster, meaning he didn't perceive the mental image of the disaster; He didn't see the vision, meaning he didn't see the future event of the disaster.""]"	0
