text	is_ambiguous	ambig_status
The man saw the popcorn with the telescope.	1	0
The man saw the diamond with the telescope.	0	0
The man saw the happy with the telescope.	1	0
The man saw the metal with the telescope.	0	0
The man saw the orange with the telescope.	0	0
The man saw the hair with the telescope.	1	0
The man saw the linen with the telescope.	0	0
The man saw the kitchen with the telescope.	1	0
The man saw the listen with the telescope.	1	0
The man saw the given with the telescope.	0	0
The man saw the smitten with the telescope.	1	0
The boy saw the girl with the telescope.	0	1
The artist saw the king with the binoculars.	1	1
The teacher saw the student with the phone.	0	1
Alex saw Jenny with the camera.	0	1
John saw Mary with the spyglass.	0	1
Jenny saw Alex with the camera.	0	1
The king saw the queen with the telescope.	1	1
The scientist saw the artist with the telescope.	0	1
The biologist saw the student with the telescope.	0	1
The chemist saw the student with the microscope.	0	1
The hunter saw the queen with the binoculars.	1	1
The boy saw the girl with the telescope.	0	1
The girl saw the queen with the camera.	0	1
The girl saw the boy with the camera.	1	1
The detective saw the king with the spyglass.	0	1
The boy saw the detective with the spyglass.	0	1
The student saw the teacher with the phone.	0	1
The boy saw the detective with the monoscope.	0	1
The boy saw the girl with the glasses.	1	1
Alex saw the king with the glasses.	0	1
Alex saw the telescope with the king.	0	0
The boy saw the girl with the dress.	1	0
The woman saw the boy with the car.	0	0
The telescope saw the girl with the dress.	1	0
The telescope saw the dog with the house.	1	0
The chemist saw the telescope with the girl.	1	0
The hunter saw the detective with the gloves.	0	0
The telescope saw the astronaut with the present.	0	0
The girl saw the queen with the box.	1	0
The artist saw the house with the curtains.	0	0
The boy saw the telescope with the keys.	0	0
The man saw the telescope with the suitcase.	1	0
The queen saw the king with the bracelet.	1	0
The woman saw the scientist with the book.	0	0
The man saw the student with the suitcase.	0	0
The can saw the linen with the telescope.	1	0
The man saw the linen with the gyroscope.	0	0
The tan saw the kitchen with the telescope.	1	0
The van saw the linen with the telescope.	0	0
The man saw the given with the horoscope.	0	0
She fed her cat food.	0	1
She fed her cat food.	0	1
Cat fed her he food.	0	0
She fed her cat food.	0	1
The girl fed her cat food.	0	1
The woman fed her cat food.	0	1
The mother fed her cat food.	0	1
Mary fed her cat food.	0	1
Amalie fed her cat food.	0	1
The nurse fed her cat food.	0	1
The singer fed her cat food.	0	1
The detective fed her cat food.	0	1
The child fed her cat food.	0	1
The scientist fed her cat food.	0	1
The teacher fed her cat food.	0	1
The student fed her cat food.	0	1
The astronaut fed her cat food.	0	1
The hero fed her cat food.	0	1
Jodephine fed her cat food.	0	1
Helen fed her cat food.	0	1
The teen fed her cat food.	0	1
The mother fed her cat food.	0	1
The artist fed her cat food.	0	1
The rainbow fed her cat food.	0	0
The pillow fed her cat food.	0	0
The notes fed her cat food.	0	0
The garden fed her cat food.	0	0
The keys fed her cat food.	0	0
The telescope fed her cat food.	0	0
The laptop fed her cat food.	0	0
The keys fed her cat food.	0	0
The green fed her cat food.	0	0
The glass fed her cat food.	0	0
The elephant fed her cat food.	0	0
The banana fed her cat food.	0	0
The window fed her cat food.	0	0
The door fed her cat food.	0	0
The table fed her cat food.	0	0
Tree fed her cat food.	0	0
Sea break fed her cat food.	0	0
See orange fed her cat food.	0	0
Thee fed her cat food.	0	0
Bee fed her cat food.	0	0
She fed her rat food.	0	1
She fed her dog food.	0	1
She fed her horse food.	0	1
She fed her fish food.	0	1
She fed her duck food.	0	1
She fed her pig food.	0	1
She fed her rabbit food.	0	1
She fed her chicken food.	0	1
She fed her kitten food.	0	1
She fed her puppy food.	0	1
She fed her hen food.	0	1
She fed her monkey food.	0	1
She fed her turtle food.	0	1
She fed her parrot food.	0	1
She fed her bird food.	0	1
She fed her hamster food.	0	1
She fed her ferret food.	0	1
She fed her lizard food.	0	1
She fed her puppy food.	0	1
She fed her snake food.	0	1
She fed him cat food.	0	0
She fed her chinese food.	0	0
She fed her house food.	0	0
She fed her telescope food.	0	0
She fed her keys food.	1	0
She fed her tail food.	1	0
She fed her galaxy food.	0	0
She fed her glass food.	1	0
She fed her gold food.	0	0
She fed her slow food.	0	0
She fed her fast food.	0	0
She fed her thai food.	0	0
She fed her good food.	0	0
She fed her whiskers food.	0	0
She fed her paw food.	0	0
She fed her mat food.	0	0
She fed her cat stood.	1	0
She fed her hat food.	0	0
She fed her bat mood.	1	0
She fed her cat brood.	0	0
Helen fed her dog food.	0	1
Mary fed her dog food.	0	1
Anna fed her rabbit food.	0	1
Mary fed her rabbit food.	0	1
Josephine fed her rabbit food.	0	1
The queen fed her rabbit food.	0	1
The queen fed her dog food.	0	1
The artist fed her duck food.	0	1
The queen fed her rabbit food.	0	1
The queen fed her turtle food.	0	1
The queen fed her hamster food.	0	1
The lady fed her rabbit food.	0	1
The mother fed her rabbit food.	0	1
The mother fed her dog food.	0	1
The woman fed her dog food.	0	1
The woman fed her hamster food.	0	1
The princess fed her duck food.	0	1
The princess fed her dog food.	0	1
The princess fed her rabbit food.	0	1
The artist fed her rabbit food.	0	1
The artist fed his rabbit food.	0	0
The scientist fed his dog food.	0	0
The father fed his hamster food.	0	0
The scientist fed his duck food.	0	0
The telescope fed his telescope food.	1	0
The scientist fed his rat food.	0	0
The king fed his snake food.	0	0
The prince fed his telescope food.	0	0
The artist fed his rat food.	0	0
The man fed his dog food.	0	0
The doctor fed his turtle food.	0	0
Mary fed her chinese food.	0	0
Josephine fed her chinese food.	0	0
Tom fed her chinese food.	0	0
Mary fed her telescope food.	0	0
Tree fed her hat food.	1	0
Sea break fed her cat mood.	1	0
See orange fed her vat stood.	1	0
Thee fed her rat brood.	1	0
Bee fed her fat food.	0	0
Harry loves his pet turtle more than his wife.	1	1
His pet turtle loves Harry more than his wife.	0	1
Turtle pet than more loves Harry his wife his.	1	0
Harry loves his pet turtle more than his son.	0	1
Harry loves his pet turtle more than his daughter.	0	1
Harry loves his turtle more than his mother.	0	1
Harry loves his pet turtle more than his neighbour.	1	1
Harry loves his pet turtle more than his husband.	1	1
Harry loves his pet turtle more than his student.	0	1
Harry loves his pet turtle more than his father.	0	1
Harry loves his pet turtle more than his partner.	1	1
Harry loves his pet turtle more than his friend.	0	1
Harry loves his pet turtle more than his spouse.	1	1
Harry loves his pet turtle more than his keys.	0	0
Harry loves his pet turtle more than his tv.	0	0
Harry loves his turtle more than his globe.	0	0
Harry loves his pet turtle more than his water.	0	0
Harry loves his pet turtle more than his life.	0	0
Harry loves his pet turtle more than his yellow.	0	0
Harry loves his pet turtle more than his hat.	0	0
Harry loves his pet turtle more than his telescope.	0	0
Harry loves his pet turtle more than his dress.	0	0
Harry loves his pet turtle more than his watch.	0	0
John loves his pet turtle more than his wife.	1	1
Bill loves his pet turtle more than his wife.	1	1
Thomas loves his pet turtle more than his wife.	1	1
Marry loves her pet turtle more than her wife.	0	1
Dad loves his pet turtle more than his wife.	0	1
The scientist loves his pet turtle more than his wife.	0	1
The smart loves his pet turtle more than his wife.	0	1
The fool loves his pet turtle more than his wife.	0	1
The doctor loves his pet turtle more than his wife.	0	1
Tom loves his pet turtle more than his wife.	1	1
Stephan loves his pet turtle more than his wife.	1	1
The man loves his pet turtle more than his wife.	0	1
The husband loves his pet turtle more than his wife.	1	1
The king loves his pet turtle more than his wife.	0	1
The guy loves his pet turtle more than his wife.	0	1
Helen loves her pet turtle more than her wife.	0	1
The queen loves her pet turtle more than her wife.	1	1
The teacher loves his pet turtle more than his wife.	0	1
The detective loves his pet turtle more than his wife.	0	1
The astronaut loves his pet turtle more than his wife.	0	1
The telescope loves his pet turtle more than his wife.	1	0
The car loves his pet turtle more than his wife.	0	0
The box loves his pet turtle more than his wife.	0	0
The labyrinth loves his pet turtle more than his wife.	0	0
The wall loves his pet turtle more than his wife.	1	0
The desk loves his pet turtle more than his wife.	1	0
The dress loves his pet turtle more than his wife.	1	0
The car loves his pet turtle more than his wife.	0	0
The waterfall loves his pet turtle more than his wife.	1	0
The nebula loves his pet turtle more than his wife.	0	0
The pineapple loves his pet turtle more than his wife.	0	0
The zephyr loves his pet turtle more than his wife.	0	0
The umbrella loves his pet turtle more than his wife.	0	0
The symphony loves his pet turtle more than his wife.	1	0
The canyon loves his pet turtle more than his wife.	0	0
Vary loves his pet turtle more than his wife.	0	0
Dairy loves his pet turtle more than his wife.	0	0
Curry loves his pet turtle more than his wife.	0	0
Hairy loves his pet turtle more than his wife.	0	0
Merry loves his pet turtle more than his wife.	0	0
Harry loves his pet tortoise more than his wife.	0	1
Harry loves his pet terrapin more than his wife.	0	1
Harry loves his chelonian pet more than his wife.	1	1
Harry loves his chelonian companion more than his wife.	0	1
Harry loves his dog more than his wife.	1	1
Harry loves his goat more than his wife.	1	1
Harry loves his ferret more than his wife.	1	1
Harry loves his horse more than his wife.	1	1
Harry loves his cat more than his wife.	1	1
Harry loves his rabbit more than his wife.	1	1
Harry loves his parrot more than his wife.	1	1
Harry loves his hamster more than his wife.	1	1
Harry loves his fish more than his wife.	1	1
Harry loves his bird more than his wife.	0	1
Harry loves his lizard more than his wife.	0	1
Harry loves his snake more than his wife.	1	1
Harry loves his guinea pig more than his wife.	1	1
Harry loves his turtle more than his wife.	0	1
Harry loves his chinchilla more than his wife.	1	1
Harry loves his hedgehog more than his wife.	1	1
Harry loves his radiantly more than his wife.	1	0
Harry loves his sparklingly more than his wife.	1	0
Harry loves his fluffily more than his wife.	1	0
Harry loves his turquoise more than his wife.	0	0
Harry loves his pink more than his wife.	1	0
Harry loves his yellow more than his wife.	1	0
Harry loves his blue more than his wife.	1	0
Harry loves his red more than his wife.	1	0
Harry loves his noteworthy more than his wife.	0	0
Harry loves random more than his wife.	1	0
Harry loves happy more than his wife.	1	0
Harry loves sad more than his wife.	1	0
Harry loves excited more than his wife.	1	0
Harry loves nervous more than his wife.	1	0
Harry loves grateful more than his wife.	0	0
Harry loves his debt hurdle more than his wife.	0	0
Harry loves his bet curdle more than his wife.	1	0
Harry loves his vet purple more than his wife.	1	0
Harry loves his net hurdle more than his wife.	0	0
Harry loves his set curdle more than his wife.	0	0
Helen loves her pet turtle more than her husband.	0	1
Antonia loves her pet turtle more than her husband.	0	1
Rose loves her pet turtle more than her husband.	0	1
My cousin loves her pet turtle more than her husband.	0	1
Mom loves her pet turtle more than her husband.	0	1
John loves her pet turtle more than his husband.	1	1
Mom loves her pet turtle more than her husband.	1	1
The scientist loves her pet turtle more than her husband.	0	1
He loves his pet dog more than his sister.	1	1
The nurse loves her pet turtle more than her husband.	0	1
Tom loves his pet turtle more than his husband.	0	1
The king loves his pet cat more than his sister.	0	1
The man loves his pet tortoise more than his brother.	0	1
Constanza loves her pet dog more than her mother.	0	1
She loves her pet turtle more than her husband.	0	1
The artist loves her pet turtle more than her husband.	0	1
The student loves her pet turtle more than her teacher.	0	1
She loves her pet hamster more than her partner.	0	1
The scientist loves his watch more than his wife.	1	1
The scientist loves his telescope more than his wife.	0	1
The computer loves his telescope more than his wife.	1	0
The scientist loves his green more than his wife.	1	0
The telescope loves his pet turtle more than his husband.	1	0
The queen loves her pet turtle more than her dress.	0	0
Harry loves his pet dog more than his laptop.	0	0
Bob loves his pet telescope more than his laptop.	0	0
She loves her pet turtle more than her telescope.	0	0
The doctor loves his camera more than his watch.	0	0
Harry loves his telescope more than his telescope.	1	0
Tim loves happy more than his horse.	1	0
The lamp loves his pet turtle more than the radio.	1	0
The nurse loves her pet cat more than her laptop.	0	0
John loves his pet cat more than his telescope.	0	0
George loves his pet cat more than his telescope.	0	0
Oscar loves his pet elephant more than his telescope.	0	0
Harry loves his pet hurdle more than his life.	0	0
Larry loves his pet burtle more than his wife.	1	0
Curry loves his net turtle more than his wife.	0	0
Merry loves his vet turtle more than his life.	0	0
Harry loves his bet turtle more than his rife.	1	0
The captain ordered the old men and women of the ship.	0	1
The old men ordered the captain and women of the ship	0	0
Of the ship ordered captain and the old men and women	1	0
The captain ordered the old men and women of the boat	0	1
The captain ordered the old men and women of the phone	0	1
The captain ordered the old men and women of the road	0	1
The captain ordered the old men and women of the table	1	1
The captain ordered the old men and women of the hook	1	1
The captain ordered the old men and women of the country	1	1
The captain ordered the old men and women of the cruiseship	0	1
The captain ordered the old men and women of the room	1	1
The captain ordered the old men and women of the vessel	0	1
The captain ordered the old men and women of the watercraft	0	1
The captain ordered the old men and women of the white	1	0
The captain ordered the old men and women of the happy	1	0
The captain ordered the old men and women of the green	0	0
The captain ordered the old men and women of the pleasant	0	0
The captain ordered the old men and women of the fully	0	0
The captain ordered the old men and women of the small	0	0
The captain ordered the old men and women of the willingly	1	0
The captain ordered the old men and women of the drastically	0	0
The captain ordered the old men and women of the rip	0	0
The captain ordered the old men and women of the flip	1	0
The soldier ordered the old men and women of the boat	0	1
The skipper ordered the old men and women of the boat	0	1
The commander ordered the old men and women of the boat	0	1
The leader ordered the old men and women of the boat	0	1
The driver ordered the old men and women of the boat	0	1
The chieftain ordered the old men and women of the boat	0	1
The pilot ordered the old men and women of the boat	0	1
The sailor ordered the old men and women of the boat	0	1
The guy ordered the old men and women of the boat	0	1
The crew member ordered the old men and women of the boat	0	1
The seaman ordered the old men and women of the boat	0	1
The seafarer ordered the old men and women of the boat	0	1
The mariner ordered the old men and women of the boat	0	1
The yachtsman ordered the old men and women of the boat	0	1
The yachtswoman ordered the old men and women of the boat	0	1
The pirate ordered the old men and women of the boat	0	1
The sea dog ordered the old men and women of the boat	0	1
The magister navis ordered the old men and women of the boat	1	1
The shipmaster ordered the old men and women of the boat	0	1
The admiral ordered the old men and women of the boat	0	1
The potato ordered the old men and women of the boat.	0	0
The bicycle ordered the old men and women of the boat.	0	0
The pineapple ordered the old men and women of the boat.	0	0
The cloud ordered the old men and women of the boat.	0	0
The giraffe ordered the old men and women of the boat.	0	0
The pillow ordered the old men and women of the boat.	0	0
The hat ordered the old men and women of the boat.	0	0
The dolphin ordered the old men and women of the boat.	0	0
The cactus ordered the old men and women of the boat.	0	0
The rainbow ordered the old men and women of the boat.	0	0
The teapot ordered the old men and women of the boat	0	0
The telescope ordered the old men and women of the boat	0	0
The mailbox ordered the old men and women of the boat	0	0
The snowflake ordered the old men and women of the boat	0	0
The elephant ordered the old men and women of the boat	0	0
The latin ordered the old men and women of the boat	0	0
The satin ordered the old men and women of the boat	0	0
The flatten ordered the old men and women of the boat	0	0
The gratin ordered the old men and women of the boat	0	0
The pattern ordered the old men and women of the boat	0	0
The captain ordered the old males and women of the ship	0	1
The captain ordered the old men and ladies of the ship	0	1
The captain ordered the old males and females of the ship	0	1
The captain ordered the old kings and queens of the ship	0	1
The captain ordered the old guys and girls of the ship	0	1
The captain ordered the old people and child of the ship	0	0
The captain ordered the old fathers and mothers of the ship	0	1
The captain ordered the old boys and girls of the ship	0	1
The captain ordered the old candles and pots of the ship	0	1
The captain ordered the old horses and sheep of the ship	1	1
The captain ordered the old bats and rats of the ship	1	1
The captain ordered the old tables and chairs of the ship	0	1
The captain ordered the old dogs and cats of the ship	0	1
The captain ordered the old monkeys and horses of the ship	0	1
The captain ordered the old cows and sheep of the ship	0	1
The captain ordered the old plants and food of the ship	0	1
The captain ordered the old cheese and milk of the ship	0	1
The captain ordered the old apples and oranges of the ship	1	1
The captain ordered the old drinks and water of the ship	1	1
The captain ordered the old clothes and armors of the ship	0	1
The captain ordered the old very and pink of the ship	0	0
The captain ordered the old really and very of the ship	0	0
The captain ordered the old plural and single of the ship	0	0
The captain ordered the old then and amen of the ship	1	0
The captain ordered the old yen and given of the ship	1	0
The captain ordered the old looks and hers of the ship	0	0
The captain ordered the old you and bear of the ship	1	0
The captain ordered the old shallow and eat of the ship	1	0
The captain ordered the old hear and bend of the ship	1	0
The captain ordered the old open and glassy of the ship	1	0
The captain ordered the old sizzling and enigmatic of the ship. The captain ordered the old radiant and metallic of the ship. The captain ordered the old bustling and serpentine of the ship. The captain ordered the old elusive and cosmic of the ship. The captain ordered the old shimmering and crystalline of the ship.	0	0
The captain ordered the old eccentric and leafy of the ship.	1	0
The captain ordered the old telescope and telescope of the ship.	1	0
The captain ordered the old elusive and cosmic of the ship.	1	0
The captain ordered the old shimmering and crystalline of the ship.	0	0
The captain ordered the old pen and linen of the ship.	0	0
The captain ordered the old ten and kitchen of the ship.	0	0
The captain ordered the old zen and listen of the ship.	0	0
The captain ordered the old when and given of the ship.	0	0
The captain ordered the old hen and smitten of the ship.	1	0
The skipper ordered the old males and females of the ship	0	1
The soldier ordered the old fathers and mothers of the country	0	1
John ordered the old males and females of the road	0	1
The soldier ordered the old fathers and mothers of the ship	0	1
The skipper ordered the old men and women of the boat	0	1
The commander ordered the old men and women of the boat	0	1
The leader ordered the old men and women of the boat	1	1
The driver ordered the old men and women of the boat	1	1
The chieftain ordered the old kings and queens of the boat	0	1
The pilot ordered the old men and women of the road	0	1
The sailor ordered the old men and women of the vessel	0	1
The guy ordered the old men and women of the cruise	0	1
The crew member ordered the old men and women of the table	0	1
The sea dog ordered the old men and women of the boat	1	1
The magister navis ordered the old fathers and mothers of the ship	0	1
The shipmaster ordered the old cats and dog of the boat	1	1
The admiral ordered the old men and women of the boat	0	1
The magister navis ordered the old fathers and mothers of the ship	0	1
The shipmaster ordered the old cats and dog of the boat	1	1
The admiral ordered the old men and women of the boat	0	1
The giraffe ordered the old hello and you of the boat	1	0
The pillow ordered the old ducks and very of the space	0	0
The hat ordered the old men and women of the boat.	0	0
The dolphin ordered the old men and women of the boat.	0	0
The cactus ordered the old happy and women of the boat.	1	0
The captain ordered the old men and women of the willingly	1	0
The captain ordered the old green and women of the drastically	1	0
The captain ordered the old men and women of the hungry	0	0
The captain ordered the old men and women of the fully	0	0
The captain ordered the old looks and hers of the goofy	1	0
The captain ordered the old you and bear of the purple	1	0
The captain ordered the old shallow and eat of the ship	1	0
The captain ordered the old hear and bend of the telescope	1	0
The captain ordered the old open and glassy of the ship	1	0
The captain ordered the old sizzling and enigmatic of the ship. The captain ordered the old radiant and metallic of the ship. The captain ordered the old bustling and serpentine of the ship. The captain ordered the old elusive and cosmic of the ship. The captain ordered the old shimmering and crystalline of the ship.	0	0
The listen ordered the old zen and listen of the ship.	1	0
The satin ordered the old men and women of the flip.	0	0
The captain ordered the old when and given of the rip.	1	0
The captain ordered the old hen and smitten of the flip.	1	0
The latin ordered the old ten and kitchen of the flip.	1	0
I saw a dog in my pyjamas	1	1
A dog I saw in my pyjamas	1	1
My pyjamas saw a dog in I	1	0
I saw a dog in my sleepers	0	1
I saw a dog in my nightwear	0	1
I saw a dog in my jammies	0	1
I saw a dog in my jams	0	1
I saw a dog in my pjs	0	1
I saw a dog in my shoes	1	1
I saw a dog in my dress	1	1
I saw a dog in my socks	1	1
I saw a dog in my coat	1	1
I saw a dog in my nightshirt	1	1
I saw a dog in my table	1	0
I saw a dog in my bedroom	0	0
I saw a dog in my sleep	0	0
I saw a dog in my bed	0	0
I saw a dog in my black	0	0
I saw a dog in my bahamas	1	0
I saw a dog in my traumas	0	0
I saw a dog in my dioramas	0	0
I saw a dog in my adamas	0	0
I saw a dog in my llamas	0	0
You saw a dog in my pyjamas	1	1
He saw a dog in my pyjamas	1	1
She saw a dog in my pyjamas	1	1
We saw a dog in my pyjamas	1	1
They saw a dog in my pyjamas	1	1
John saw a dog in my pyjamas	1	1
George saw a dog in my pyjamas	1	1
Alex saw a dog in my pyjamas	1	1
Marry saw a dog in my pyjamas	1	1
Jenny saw a dog in my pyjamas	1	1
Sophia saw a dog in my pyjamas	1	1
Anna saw a dog in my pyjamas	1	1
My mum saw a dog in my pyjamas	0	1
My father saw a dog in my pyjamas	1	1
The man saw a dog in my pyjamas	1	1
The woman saw a dog in my pyjamas	1	1
The astronaut saw a dog in my pyjamas	1	1
The neighbor saw a dog in my pyjamas	1	1
The painter saw a dog in my pyjamas	1	1
The doctor saw a dog in my pyjamas	1	1
An ice cream saw a dog in my pyjamas.	1	0
A volcano saw a dog in my pyjamas.	1	0
A tornado saw a dog in my pyjamas.	1	0
A pencil saw a dog in my pyjamas.	0	0
A lemon saw a dog in my pyjamas.	0	0
A sofa saw a dog in my pyjamas.	1	0
A bicycle saw a dog in my pyjamas.	0	0
A banana saw a dog in my pyjamas.	1	0
A telescope saw a dog in my pyjamas.	1	0
A sunflower saw a dog in my pyjamas.	1	0
A compass saw a dog in my pyjamas.	1	0
A peanut butter jar saw a dog in my pyjamas.	0	0
A stapler saw a dog in my pyjamas.	0	0
A snowflake saw a dog in my pyjamas.	1	0
Sky saw a dog in my pyjamas.	0	0
Fly saw a dog in my pyjamas.	0	0
By saw a dog in my pyjamas.	0	0
High saw a dog in my pyjamas.	0	0
Eye saw a dog in my pyjamas	0	0
A yo-yo saw a dog in my pyjamas.	1	0
I saw a cat in my pyjamas	0	1
I saw a friend in my pyjamas	1	1
I saw a John in my pyjamas	1	1
I saw a Marry in my pyjamas	1	1
I saw a woman in my pyjamas	1	1
I saw a man in my pyjamas	1	1
I saw an elephant in my pyjamas	1	1
I saw a fox in my pyjamas	0	1
I saw a colleague in my pyjamas	1	1
I saw a person in my pyjamas	1	1
I saw a surfer in my pyjamas	1	1
I saw a nurse in my pyjamas.	1	1
I saw an astronaut in my pyjamas.	0	1
I saw a chef in my pyjamas.	0	1
I saw a plumber in my pyjamas.	0	1
I saw a musician in my pyjamas.	0	1
I saw a firefighter in my pyjamas.	0	1
I saw my cousin in my pyjamas.	0	1
I saw my sister in my pyjamas.	1	1
I saw my brother in my pyjamas.	1	1
I saw a movie in my pyjamas	0	0
I saw a play in my pyjamas	0	0
I saw a concert in my pyjamas	0	0
I saw a show in my pyjamas	0	0
I saw a rainbow in my pyjamas	0	0
I saw a telescope in my pyjamas	0	0
I saw a game in my pyjamas	0	0
I saw a video in my pyjamas	0	0
I saw a comedy in my pyjamas.	0	0
I saw a drama in my pyjamas.	0	0
I saw a dribble in my pyjamas.	0	0
I saw a fiddle in my pyjamas.	0	0
I saw a lollipop in my pyjamas.	0	0
I saw a raspberry in my pyjamas.	0	0
I saw a clamour in my pyjamas.	0	0
I saw a log in my pyjamas.	0	0
I saw a jog in my pyjamas.	0	0
I saw a hog in my pyjamas.	1	0
I saw a fog in my pyjamas.	0	0
I saw a bog in my pyjamas.	0	0
You saw a cat in my pyjamas.	1	1
He saw a friend in my pyjamas.	1	1
She saw a John in my pyjamas.	1	1
We saw a Marry in my pyjamas.	1	1
They saw a woman in my pyjamas.	1	1
Sophia saw a fox in my pyjamas.	1	1
Anna saw a colleague in my pyjamas.	1	1
The astronaut saw a plumber in my pyjamas.	1	1
The neighbour saw a musician in my pyjamas.	1	1
The doctor saw a firefighter in my pyjamas.	0	1
The nurse saw my cousin in my pyjamas.	1	1
You saw a cat in my sleepers.	1	1
He saw a friend in my nightwear.	0	1
She saw a John in my jammies.	1	1
We saw a Marry in my jams.	1	1
They saw a woman in my pjs.	1	1
Sophia saw a fox in my shoes.	0	1
She saw a cat in her sleepers.	0	1
She saw a friend in her nightwear.	0	1
He saw a John in his jammies.	0	1
A sunflower saw a drama in my pyjamas.	1	0
A compass saw a dribble in my pyjamas.	0	0
A peanut butter jar saw a fiddle in my pyjamas.	1	0
A telescope saw a lollipop in my pyjamas.	0	0
A snowflake saw a raspberry in my pyjamas.	0	0
A thunderstorm saw a clamour in my pyjamas.	1	0
A symphony saw a storm in my pyjamas.	0	0
A dance performance saw a dance party in my pyjamas.	1	0
A ballet saw a pirouette in my pyjamas.	0	0
A magic show saw a trick in my pyjamas.	1	0
A roller coaster saw a thrill ride in my pyjamas.	1	0
A fly saw a sky in my telescope.	0	0
An ice cream saw a movie in my bedsheets.	1	0
A volcano saw a play in my bedding.	1	0
I saw a cat in my sleep,	0	0
High saw a log in my pyjamas	1	0
Sky saw a fog in my pyjamas	1	0
Eye saw a jog in my pyjamas	1	0
High saw a log in my bahamas	0	0
High saw a log in my adamas	1	0
An enraged cow injured a farmer with an ax.	1	1
A farmer was injured by an enraged cow with an ax.	1	0
With farmer enraged an an injured ax cow a.	1	0
An enraged cow injured a farmer with a knife.	0	1
An enraged cow injured a farmer with a hatchet.	0	1
An enraged cow injured a farmer with a chopper.	0	1
An enraged cow injured a farmer with a gun.	0	1
An enraged cow injured a farmer with a billhook.	0	1
An enraged cow injured a farmer with a halberd.	0	1
An enraged cow injured a farmer with a shovel.	0	1
An enraged cow injured a farmer with a hoe.	0	1
An enraged cow injured a farmer with a drill.	0	1
An enraged cow injured a farmer with a mattock.	0	1
An enraged cow injured a farmer with a pancake.	0	0
An enraged cow injured a farmer with a rubber duck.	0	0
