text	is_ambiguous	disambiguations	ambig_status
The child saw the woman with the telescope.	1	['The child saw a woman who was using a telescope, The child saw a woman who was with someone who had a telescope.']	1
The student saw the woman with the telescope.	1	['The student saw a woman who was using a telescope; The student saw a woman who was looking at something through a telescope.']	1
The teacher saw the woman with the telescope.	1	['The teacher saw a woman who was using a telescope, The teacher saw a woman who was being looked at through a telescope.']	1
The woman saw the woman with the telescope.	1	['The woman saw a woman who was using a telescope, The woman saw a woman who was in possession of a telescope.']	1
The girl saw the woman with the telescope.	1	['The girl saw the woman who was using the telescope, The girl saw the woman with the telescope, which she was holding.']	1
The boy saw the woman with the telescope.	1	['The boy saw a woman who was using a telescope, The boy saw a woman with a telescope, meaning a woman who has a telescope as her possession.']	1
The mother saw the woman with the telescope.	1	['The mother saw a woman who was using a telescope, The mother saw a woman who was being looked at through a telescope.']	1
The father saw the woman with the telescope.	1	['The father saw the woman who was using the telescope, The father saw the woman with the telescope (in her possession) or near the telescope.']	1
The artist saw the woman with the telescope.	1	['The artist saw the woman who was using the telescope, The artist saw the woman with the telescope (i.e., the woman was accompanied by the telescope)']	1
The explorer saw the woman with the telescope.	1	['The explorer saw a woman who was using a telescope, The explorer saw a woman that the explorer was looking at through a telescope.']	1
The king saw the woman with the telescope.	1	['The king saw a woman who was using a telescope, The king saw a woman who was being looked at through a telescope.']	1
The queen saw the woman with the telescope.	1	['The queen saw the woman who was using the telescope, The queen saw the woman with the telescope that she was looking at.']	1
The weather saw the woman with the telescope.	1	"[""The weather observed the woman with the telescope (e.g., the meteorologist used the telescope to observe the woman), The weather affected the woman who was using the telescope (e.g., a stormy weather made it difficult for the woman to use the telescope)'""]"	0
The window saw the woman with the telescope.	1	['The window (a window of a building) saw the woman with a telescope, The window (the lens of a telescope) saw the woman with the telescope.']	0
The ocean saw the woman with the telescope.	1	['The ocean perceived the woman with the telescope, The ocean was seen by the woman using the telescope.']	0
The alike saw the woman with the telescope.	1	['The alike (people) saw the woman with a telescope, The alike (saw) was used to describe the action of looking through the telescope.']	0
The plant saw the woman with the telescope.	1	['The plant, which is alive and has senses, saw the woman with a telescope; The plant, which is a physical object, was seen by a woman using a telescope.']	0
The break saw the woman with the telescope.	1	['The break in the telescope saw the woman, The break of day saw the woman with the telescope.']	0
The vase saw the woman with the telescope.	1	['The vase was used as a tool to observe the woman through the telescope, The vase was in the same location as the woman who was using the telescope.']	0
The blue saw the woman with the telescope.	1	['The blue saw the woman with the telescope, The blue (a color) was used to describe the woman who was looking through the telescope.']	0
The orange saw the woman with the telescope.	1	['The orange fruit saw the woman with the telescope, The orange-colored person saw the woman with the telescope.']	0
The telescope saw the man with the woman.	1	['The telescope saw the man who was with the woman, The telescope saw the man and the woman together.']	0
The glass saw the woman with the telescope.	1	['The glass saw the woman with the telescope, suggesting that the glass has eyes and can see; The glass refers to a window or a glass object that is being used to view the woman with the help of a telescope.']	0
The mug saw the woman with the telescope.	1	['The mug, a household item, was being used as a telescope to see the woman; The mug, a ceramic container, saw the woman, possibly implying that it was somehow sentient or had a magical ability to perceive the world.']	0
The popcorn saw the woman with the telescope.	1	['The popcorn was being used by the woman to see through the telescope, The popcorn was sitting near the woman who was using a telescope.']	0
The newspaper saw the woman with the telescope.	1	['The newspaper saw the woman who was using the telescope, The newspaper saw the woman that it (the newspaper) had with it.']	0
The chair saw the woman with the telescope.	1	['The chair, a piece of furniture, saw the woman with a telescope, or The chair, a person, saw the woman with a telescope.']	0
The can saw the woman with the telescope.	1	"[""The can saw the woman with the telescope (a can of food or a container saw a woman using a telescope), The can saw the woman who was using the telescope (a person, likely a male, named Can, saw a woman with a telescope)'""]"	0
The ran saw the woman with the telescope.	1	"[""The antelope ran saw the woman with the telescope (animal ran saw), The person named Ran saw the woman with the telescope (person Ran possessed the ability to see)'""]"	0
The tan saw the woman with the telescope.	1	"[""The tan saw the woman with the telescope, meaning the tan (a color) is being used to describe the woman's skin tone, and the woman is holding a telescope. OR The tan (an object) saw the woman with the telescope, meaning the tan (a piece of furniture or an object) is capable of seeing the woman using a telescope.""]"	0
The van saw the woman with the telescope.	1	['The van, which is an inanimate object, saw the woman with the telescope, meaning that it perceived the woman with the telescope through its own senses or through a camera or other device installed in it. / The van, which is a vehicle, saw the woman with the telescope, meaning that the driver or a person inside the van saw the woman with the telescope through their own eyes.']	0
The pan saw the woman with the telescope.	1	['The pan, a kitchen utensil, saw the woman with a telescope, a device for observing the sky; The pan, a cooking vessel, saw the woman with a telescope, a device for observing the woman.']	0
The man saw the student with the telescope.	1	['The man saw the student who was using the telescope, The man used the telescope to see the student.']	1
The man saw the guy with the telescope.	1	['The man saw the guy who was using the telescope, The man saw the guy with the telescope, but the man did not use it.']	1
The man saw John with the telescope.	1	['The man saw John while looking through the telescope, The man saw John, and the telescope was nearby.']	1
The man saw Alex with the telescope.	1	['The man saw Alex using a telescope, The man saw someone named Alex through the telescope.']	1
The man saw Mary with the telescope.	1	['The man saw Mary while using the telescope, The man saw Mary who was in the vicinity of the telescope']	1
The man saw Jenny with the telescope.	1	['The man saw Jenny through the telescope, The man saw Jenny who was holding the telescope.']	1
The man saw the nurse with the telescope.	1	"[""The man saw the nurse with the telescope, referring to the nurse being in the same location as the man and using the telescope; The man saw the nurse, and the nurse was using the telescope, referring to the man observing the nurse's use of the telescope.""]"	1
The man saw the detective with the telescope.	1	['The man saw the detective while using the telescope, The man saw the detective who was using the telescope.']	1
The man saw the scientist with the telescope.	1	['The man saw the scientist who was using the telescope, The man saw the scientist with the telescope, which is in his possession.']	1
The man saw the child with the telescope.	1	['The man saw the child who was using the telescope, The man used the telescope to see the child.']	1
The man saw the teacher with the telescope.	1	['The man saw the teacher who was using the telescope, The man used the telescope to look at the teacher.']	1
The man saw the man with the telescope.	1	['The man saw a man who was using a telescope, The man saw a man with a telescope, which he was using.']	1
The man saw the girl with the telescope.	1	['The man saw the girl who was using the telescope, The man saw the girl with the telescope in his possession.']	1
The man saw the boy with the telescope.	1	['The man saw the boy who was using the telescope, The man saw the boy with the telescope in his possession.']	1
The man saw the mother with the telescope.	1	['The man saw a woman who was using a telescope, The man saw a mother who was being looked at through a telescope.']	1
The man saw the father with the telescope.	1	"[""The man saw the man's father with the telescope, The man saw a father (not necessarily his own) with a telescope.""]"	1
The man saw the king with the telescope.	1	['The man saw the king using a telescope, The man looked at the king with the aid of a telescope']	1
The man saw the queen with the telescope.	1	['The man saw the queen with his telescope, The man saw the queen using the telescope to look at something else.']	1
The man saw the artist with the telescope.	1	['The man saw the artist who was using the telescope, The man saw the artist with the telescope to look at something through it.']	1
The man saw the explorer with the telescope.	1	['The man saw the explorer who was using the telescope, The man saw the explorer with the telescope, which he was using.']	1
The man saw the mountain with the telescope.	1	['The man saw the mountain using a telescope, The man saw the mountain (physically) and the telescope was nearby.']	0
The man saw the ocean with the telescope.	1	['The man saw the ocean through the telescope, The man saw the telescope with the ocean.']	0
The man saw the city with the telescope.	1	['The man saw the city through the telescope, The man saw the city (from a distance) with the aid of a telescope.']	0
The man saw the beer with the telescope.	1	['The man saw the beer using the telescope, The man saw something (e.g. a planet or a star) through the telescope and it was called beer.']	0
The man saw the ruins with the telescope.	1	['The man used a telescope to observe the ruins that were in front of him, The man used a telescope to look at the ruins from a distance.']	0
The man saw the rain with the telescope.	1	['The man saw the rain through the telescope (using the telescope to observe the rain), The man saw something else with the telescope (the something else being the rain)']	0
The man saw the weather with the telescope.	1	['The man saw the weather through the telescope, The man saw the weather (the current atmospheric conditions) with the telescope (a metaphorical or figurative sense) as if it were an object.']	0
The man saw the hello with the telescope.	1	"[""The man saw a greeting (hello) through the telescope, The man saw something that said 'hello' with the help of the telescope.""]"	0
The man saw the bee with the telescope.	1	['The man used a telescope to observe the bee, The man saw a bee that was holding a telescope.']	0
The man saw the popcorn with the telescope.	1	['The man saw the popcorn with his telescope, The man saw the popcorn that was with the telescope.']	0
The man saw the diamond with the telescope.	1	['The man saw the diamond with his eyes using the telescope, The man used the telescope to see the diamond with his eyes.']	0
The man saw the happy with the telescope.	1	['The man saw the happy person with the telescope, The man saw the happy thing (e.g. an event, a moment) with the telescope.']	0
The man saw the metal with the telescope.	1	['The man saw a metal object using a telescope, The man used a telescope to look at a metal object']	0
The man saw the orange with the telescope.	1	['The man saw the orange (fruit) with the telescope (used to look at the orange), The man used a telescope to see the orange (fruit) with his naked eye.']	0
The man saw the hair with the telescope.	1	['The man saw a person with long hair using a telescope, The man saw a hair (e.g. a strand of hair) with the aid of a telescope.']	0
The man saw the linen with the telescope.	1	['The man saw a piece of linen using a telescope, The man saw a linen fabric with the aid of a telescope']	0
The man saw the kitchen with the telescope.	1	['The man saw the kitchen with his naked eye, The man used the telescope to see a kitchen that was far away.']	0
The man saw the listen with the telescope.	1	"[""The man saw someone or something with the name 'Listen' with the help of a telescope, or The man used the telescope to see something or someone that was listening.""]"	0
The man saw the given with the telescope.	1	['The man saw the given object with the telescope, The man saw the given object using the telescope (i.e. the object was given to him) or The man saw something with the telescope that was given to him.']	0
The man saw the smitten with the telescope.	1	['The man saw the smitten with a telescope, The man saw someone smitten with the telescope.']	0
The boy saw the girl with the telescope.	1	['The boy saw the girl who was using the telescope, The boy saw the girl with the telescope in her possession.']	1
The artist saw the king with the binoculars.	1	['The artist saw the king using binoculars to look at something else, The artist used binoculars to see the king who was present in the same location as the artist.']	1
The teacher saw the student with the phone.	1	['The teacher saw the student who was holding the phone, The teacher saw the student with the phone as a possession, like a companion or a friend.']	1
Alex saw Jenny with the camera.	1	['Alex saw Jenny with the camera, Alex saw Jenny, and then Alex used the camera.']	1
John saw Mary with the spyglass.	1	['John saw Mary using a spyglass, John saw Mary with someone else who was using a spyglass.']	1
Jenny saw Alex with the camera.	1	['Jenny saw Alex while Alex was holding the camera, Jenny saw Alex with someone else, and then took a picture with the camera.']	1
The king saw the queen with the telescope.	1	['The king used a telescope to see the queen, The king saw the queen who was using a telescope.']	1
The scientist saw the artist with the telescope.	1	['The scientist used a telescope to observe the artist, The scientist saw the artist who was using a telescope.']	1
The biologist saw the student with the telescope.	1	['The biologist saw the student who was using the telescope, The biologist saw the student with the telescope that the biologist was using.']	1
The chemist saw the student with the microscope.	1	['The chemist, who is a scientist, saw the student using a microscope, or The chemist, who is a person who works in a pharmacy, saw the student with a microscope.']	1
The hunter saw the queen with the binoculars.	1	['The hunter saw the queen using binoculars, The hunter saw the queen and the binoculars together.']	1
The boy saw the girl with the telescope.	1	['The boy saw the girl who was using a telescope, The boy saw the girl while looking through a telescope']	1
The girl saw the queen with the camera.	1	['The girl saw the queen with a camera, The girl took a picture of the queen with a camera.']	1
The girl saw the boy with the camera.	1	['The girl saw the boy who was holding a camera, The girl saw the boy while the camera was present.']	1
The detective saw the king with the spyglass.	1	['The detective saw the king with the spyglass, referring to the detective using the spyglass to observe the king; The detective saw the king, who was also a spy, with a spyglass.']	1
The boy saw the detective with the spyglass.	1	['The boy saw a detective who was using a spyglass, The boy used a spyglass to look at a detective.']	1
The student saw the teacher with the phone.	1	"[""The student saw the teacher holding a phone, The student saw the teacher with the teacher's phone.""]"	1
The boy saw the detective with the monoscope.	1	['The boy saw the detective using a monoscope (a type of optical instrument), or The boy saw the detective who had a monoscope (a rare or unusual item). The monoscope is a rare or unusual item that the detective possesses, and the boy is seeing the detective with it.']	1
The boy saw the girl with the glasses.	1	['The boy saw the girl who was wearing glasses, The boy saw the girl with the glasses, which are worn by her.']	1
Alex saw the king with the glasses.	1	['Alex saw the king who was wearing glasses, Alex saw the king with someone who was wearing glasses']	1
Alex saw the telescope with the king.	1	['Alex saw a telescope that belonged to the king, Alex saw the king while looking through a telescope']	0
The boy saw the girl with the dress.	1	['The boy saw the girl who was wearing the dress, The boy saw the girl and the dress together.']	0
The woman saw the boy with the car.	1	['The woman saw the boy who was driving the car, The woman saw the boy with the car nearby or in her possession.']	0
The telescope saw the girl with the dress.	1	['The telescope saw a girl who was wearing a dress, The telescope saw a girl with a dress (next to or near the telescope) and the dress is the subject of the observation.']	0
The telescope saw the dog with the house.	1	['The telescope saw the dog that was next to the house, The telescope saw the dog while it was looking at the house.']	0
The chemist saw the telescope with the girl.	1	['The chemist saw a telescope that was with the girl, The chemist saw a telescope and the girl was with it.']	0
The hunter saw the detective with the gloves.	1	['The hunter saw a detective who was wearing gloves, The hunter saw a detective with gloves, but not necessarily wearing them.']	0
The telescope saw the astronaut with the present.	1	['The telescope saw an astronaut who had a present with them, The telescope saw an astronaut who was being given a present by someone else.']	0
The girl saw the queen with the box.	1	['The girl saw the queen who was carrying a box, The girl saw the queen with the box that the queen was giving to her.']	0
The artist saw the house with the curtains.	1	['The artist saw the house, which had curtains; The artist saw the curtains, which were on the house.']	0
The boy saw the telescope with the keys.	1	['The boy saw a telescope that was with the keys', 'The boy saw a telescope and also saw the keys with it']	0
The man saw the telescope with the suitcase.	1	['The man saw a telescope that was with the suitcase, The man saw a telescope and the suitcase was with him.']	0
The queen saw the king with the bracelet.	1	['The queen saw the king who was wearing the bracelet, The queen saw the king with the bracelet that she was holding.']	0
The woman saw the scientist with the book.	1	['The woman saw the scientist who was holding the book, The woman saw a scientist with a book that the scientist was holding.']	0
The man saw the student with the suitcase.	1	['The man saw the student who had the suitcase, The man saw the student while the man was carrying the suitcase.']	0
The can saw the linen with the telescope.	1	['The can saw the linen with the telescope, meaning a tin can used as a makeshift tool sawed through a piece of linen using a telescope as a makeshift extension or tool; or The can, which is a container, held linen and was viewed or examined using a telescope.']	0
The man saw the linen with the gyroscope.	1	['The man saw a piece of clothing (linen) that was accompanied by a gyroscope, or The man saw a linen fabric that had a gyroscope embedded in it.']	0
The tan saw the kitchen with the telescope.	1	['The tan saw the kitchen with the telescope (the tan is an object that has the ability to see, and the kitchen is the thing being observed, with the telescope being the tool used for observation), The tan is a color that was used to paint the kitchen, and the telescope is an object that is in the kitchen.']	0
The van saw the linen with the telescope.	1	['The van saw the linen with the telescope (the van is equipped with a telescope and saw the linen), The van saw the linen, and the telescope saw something else (the van saw the linen, and the telescope was used to observe something else)']	0
The man saw the given with the horoscope.	1	['The man saw the given with the horoscope as a physical object, or The man saw the given person with the horoscope (e.g. a horoscope reading) as a guide.']	0
She fed her cat food.	0	[]	1
She fed her cat food.	0	[]	1
Cat fed her he food.	1	['Cat fed her cat food, Cat fed her food to the he.']	0
She fed her cat food.	0	[]	1
The girl fed her cat food.	0	[]	1
The woman fed her cat food.	0	['']	1
The mother fed her cat food.	0	[]	1
Mary fed her cat food.	0	[]	1
Amalie fed her cat food.	0	[]	1
The nurse fed her cat food.	1	['The nurse fed her cat (as in a feline animal) food, The nurse fed her (a patient) cat (as in a medical term for a patient) food']	1
The singer fed her cat food.	1	['The singer (a person) fed (provided) her cat (a domesticated animal) food (as a form of sustenance), or The singer (a person) fed (performed) her cat (a musical performance) food (a type of music genre, e.g. jazz or blues) into the public.']	1
The detective fed her cat food.	1	['The detective fed her cat (the animal) food, The detective fed her (a person) cat food (as a nickname or title)']	1
The child fed her cat food.	1	['The child fed her own cat food, The child fed food to her cat.']	1
The scientist fed her cat food.	0	[]	1
The teacher fed her cat food.	1	['The teacher fed her cat, a domesticated animal, food; The teacher fed her, the cat, food.']	1
The student fed her cat food.	1	"[""The student fed her cat food (as in, the student provided sustenance to her feline companion), The student fed her cat food (as in, the student provided educational material to her student, who is also referred to as 'her cat' in a colloquial or affectionate manner).""]"	1
The astronaut fed her cat food.	1	"[""The astronaut fed her cat (the space cat) food, The astronaut fed her (the astronaut's cat) food.""]"	1
The hero fed her cat food.	1	['The hero is a person who feeds a cat, or the hero is a cat that is fed by someone.']	1
Jodephine fed her cat food.	0	[]	1
Helen fed her cat food.	0	[]	1
The teen fed her cat food.	1	['The teen fed her own cat food, The teen fed food to a cat.']	1
The mother fed her cat food.	1	['The mother fed her biological child food, The mother fed her feline pet food.']	1
The artist fed her cat food.	1	['The artist (a person) fed her cat (a pet) food, The artist (a person who creates art) fed her cat (a feline creature) food']	1
The rainbow fed her cat food.	1	['The rainbow, a natural phenomenon, is a source of food for her cat; The rainbow is a metaphorical or fictional entity that is feeding her cat food.']	0
The pillow fed her cat food.	1	['The pillow was used to feed the cat food, The pillow itself fed the cat, as if it had a mouth and was capable of eating.']	0
The notes fed her cat food.	1	['The notes were used to feed her cat, The notes were used as a source of food for her cat.']	0
The garden fed her cat food.	1	['The garden provided sustenance to her cat, e.g. by growing food that the cat eats. The garden is the source of the food.', 'The garden, as a container, contained food that was fed to her cat, e.g. as a bowl or dish.']	0
The keys fed her cat food.	1	"[""The keys (a set of keys, possibly a keyboard) were used to feed her cat food, The keys (the cat's keys, possibly a collar or identification tag) belonged to her cat and were labeled with food.""]"	0
The telescope fed her cat food.	1	['The telescope, a device used for astronomical observations, was used to feed her cat food. The telescope, a device that can be used to feed small animals, was used to feed her cat.']	0
The laptop fed her cat food.	1	['The laptop provided food to the cat, The laptop was used to prepare food that was then given to the cat.']	0
The keys fed her cat food.	1	"[""The keys (e.g. a set of keys to a house) fed food to her cat, or The keys (e.g. keyboard keys) were used by her to type out the words 'cat food'.""]"	0
The green fed her cat food.	1	['The green (a person or thing) fed her cat food, The green (a type of food) fed her cat food']	0
The glass fed her cat food.	1	['The glass (an object) fed her cat food, The glass (a window) allowed her cat to get to the food.']	0
The elephant fed her cat food.	1	['The elephant is a pet owner and fed her cat food, The elephant ate food intended for a cat.']	0
The banana fed her cat food.	1	['The banana (the fruit) was used to feed her cat food, or The banana (the cat) fed on food intended for cats.']	0
The window fed her cat food.	1	['The window provided food for the cat, The window, which is a window through which a cat is fed, fed the cat food.']	0
The door fed her cat food.	1	['The door provided food to her cat, The door contained food that was fed to her cat.']	0
The table fed her cat food.	1	['The table provided food for her cat, The table contained food that was fed to her cat.']	0
Tree fed her cat food.	1	['Tree, as a person, fed her cat food; Tree, as a plant, provided food for the cat.']	0
Sea break fed her cat food.	1	['Sea break, referring to a wave, fed her cat food; Sea, referring to the owner, broke and fed her cat food.']	0
See orange fed her cat food.	1	['See a person named Orange feeding her cat food, See the color orange being used to feed a cat food.']	0
Thee fed her cat food.	1	"[""Thee refers to the speaker (first person singular possessive, archaic form), so the sentence means 'I fed my cat food.'; Thee refers to a third person, so the sentence means 'He/She/It fed her cat food.'.""]"	0
Bee fed her cat food.	1	"[""Bee (the insect) fed her (the bee's) cat food, Bee (a person) fed her (the person's) cat, Bee (the insect) fed the cat food that was intended for a cat, Bee (the insect) fed the cat, Bee (the insect) fed the cat food.""]"	0
She fed her rat food.	1	['She fed her pet rat food, She fed food to a rat that she kept as a pet.']	1
She fed her dog food.	0	[]	1
She fed her horse food.	0	[]	1
She fed her fish food.	0	[]	1
She fed her duck food.	0	[]	1
She fed her pig food.	0	[]	1
She fed her rabbit food.	0	[]	1
She fed her chicken food.	1	['She fed her chicken food to the chicken, She fed food to her chicken.']	1
She fed her kitten food.	0	[]	1
She fed her puppy food.	0	[]	1
She fed her hen food.	0	[]	1
She fed her monkey food.	1	['She fed her pet monkey food', 'She fed monkey food to the monkey she owns']	1
She fed her turtle food.	0	[]	1
She fed her parrot food.	0	[]	1
She fed her bird food.	0	[]	1
She fed her hamster food.	0	[]	1
She fed her ferret food.	0	[]	1
She fed her lizard food.	1	['She fed her pet lizard food, She fed lizard food to her (e.g. a dish or meal) as a human would.']	1
She fed her puppy food.	0	[]	1
She fed her snake food.	1	['She fed her pet snake food', 'She fed food to her snake']	1
She fed him cat food.	1	['She gave him food that is typically eaten by cats, She fed him a cat, as in a feline animal.']	0
She fed her chinese food.	1	['She fed her pet a Chinese dish, She ate Chinese food herself.']	0
She fed her house food.	1	"[""She fed food to her house (e.g. a houseplant or a pet), She fed her pet/dog/cat that is named 'House'.""]"	0
She fed her telescope food.	1	['She fed her telescope food (as a joke or metaphor), She fed her pet telescope food (as a humorous or whimsical scenario)']	0
She fed her keys food.	1	['She gave food to her keys, She fed her pet or child named Keys food.']	0
She fed her tail food.	1	['She fed the food to her tail, She fed her pet, which has a tail, food.']	0
She fed her galaxy food.	1	['She fed her pet cat galaxy food, She fed a galaxy of stars or celestial bodies food.']	0
She fed her glass food.	1	['She fed her glass food, meaning she put food into a glass; She fed her glass food, meaning she gave food to a glass entity (e.g. a glass entity in a fantasy world)']	0
She fed her gold food.	1	['She fed her pet goldfish food, She fed gold food (e.g. edible gold leaf or gold-dusted food) to her.']	0
She fed her slow food.	1	['She fed her pet food, She fed her food slowly.']	0
She fed her fast food.	1	"[""She fed her food quickly, She fed food to her pet (assuming 'her' refers to a pet) or to her child (assuming 'her' refers to a parent)""]"	0
She fed her thai food.	1	['She fed her a Thai dish, She ate Thai food herself']	0
She fed her good food.	1	['She fed her pet food, She fed her food that was good']	0
She fed her whiskers food.	1	"[""She fed her cat's whiskers food."", 'She fed food to her whiskers.']"	0
She fed her paw food.	1	['She fed her dog food', 'She fed her cat food']	0
She fed her mat food.	1	['She fed her pet (a mat) food, She fed food to her mat (e.g. a yoga mat) as if it were a living thing.']	0
She fed her cat stood.	1	['She fed her cat, and then the cat stood. She fed the cat, and the cat stood.']	0
She fed her hat food.	1	['She fed her hat food as a metaphorical or symbolic act, e.g. nourishing her creativity or identity tied to her hat. She fed her hat food as a literal act, e.g. putting food in a hat-shaped container or a hat with a hidden compartment.']	0
She fed her bat mood.	1	['She fed her pet bat, She fed her emotional state (her mood) with a bat (a type of food) or a bat-shaped food item.']	0
She fed her cat brood.	1	['She fed her cat a brood of kittens, She fed her cat a type of food called brood.']	0
Helen fed her dog food.	0	['']	1
Mary fed her dog food.	0	[]	1
Anna fed her rabbit food.	1	['Anna fed her rabbit food as in, Anna gave her rabbit a meal to eat; Anna fed her rabbit food as in, Anna provided food for her rabbit to eat.']	1
Mary fed her rabbit food.	1	['Mary fed her rabbit food (as in, Mary gave her rabbit something to eat), Mary fed her rabbit (as in, Mary is a rabbit and she fed herself)']	1
Josephine fed her rabbit food.	1	"[""Josephine fed her rabbit (pet) food, Josephine fed food to her rabbit (as in, the rabbit's natural diet)""]"	1
The queen fed her rabbit food.	1	['The queen (of a school) fed her student food, The queen (a monarch) fed her pet rabbit food.']	1
The queen fed her dog food.	1	['The queen (of a country) fed her dog food, The queen (a female monarch of a pack of dogs) fed her dog food.']	1
The artist fed her duck food.	1	['The artist fed her duck food to the duck, The artist fed her own duck food.']	1
The queen fed her rabbit food.	1	['The queen (of a household) fed her rabbit (a pet) food, The queen (a monarch) fed her rabbit (a type of long-legged mammal) food.']	1
The queen fed her turtle food.	1	['The queen (of a country) fed her pet turtle food, The queen (of a turtle) fed her turtle (a type of food) as a queen of a turtle colony.']	1
The queen fed her hamster food.	1	['The queen (of a household) fed her pet hamster food, The queen (a monarch) fed her hamster food (a type of food) to her hamster.']	1
The lady fed her rabbit food.	1	['The lady fed her rabbit (a small mammal) food, The lady fed her rabbit (a pet) food']	1
The mother fed her rabbit food.	1	['The mother fed her rabbit (a small mammal) food, The mother fed her rabbit (her pet) food']	1
The mother fed her dog food.	1	['The mother fed her dog (pet) food, The mother fed food to her dog (canine) as a mother would feed a child.']	1
The woman fed her dog food.	0	[]	1
The woman fed her hamster food.	0	[]	1
The princess fed her duck food.	1	['The princess fed food to her duck, The princess fed her duck food (as in, the food of the duck, like duck food pellets]']	1
The princess fed her dog food.	1	['The princess fed her dog, a dog; The princess fed her dog, the food.']	1
The princess fed her rabbit food.	1	['The princess fed food to her rabbit, The princess fed her rabbit food.']	1
The artist fed her rabbit food.	1	['The artist created a piece of art that represents a rabbit, and the food is a metaphor for creativity or inspiration.', 'The artist fed actual food to her pet rabbit.']	1
The artist fed his rabbit food.	1	['The artist gave food to his rabbit, The artist ate food and his rabbit was present.']	0
The scientist fed his dog food.	1	"[""The scientist gave his dog food to eat, The scientist used food to feed his dog, i.e., the dog's food was given to the scientist.""]"	0
The father fed his hamster food.	1	['The father fed his hamster food to the hamster, The father ate the hamster food that belonged to his hamster.']	0
The scientist fed his duck food.	1	"[""The scientist fed food to his duck, The scientist fed his duck food (as in, the duck's food]""]"	0
The telescope fed his telescope food.	1	['The telescope fed its own food, The telescope fed food to another telescope.']	0
The scientist fed his rat food.	1	['The scientist fed his rat food to the rat, The scientist fed his rat food (as in, his pet rat) to someone else.']	0
